ID Number,First Name,Last Name,Gender,Date of Birth,Age,Immigration Status,Country of Origin,Passport Number,Visa Type,Visa Issue Date,Visa Expiry Date,Permit Number,Asylum Status,Email,Phone Number,Address,City,Province,Postal Code,Occupation,Language,Years in SA
'6103196194094,Sandile,Makhanya,Male,1961-03-19,64,Citizen,South Africa,68301968,N/A,N/A,N/A,N/A,N/A,thembile03@co.za,869-789-7090,"2419 Grey Ithafa, uMgungundlovu, 1742",uMgungundlovu,Western Cape,1650,Audiological scientist,Zulu,N/A
'0501182841002,Mnqobi,Mnomiya,Female,2005-01-18,20,Permanent Resident,South Africa,72795869,N/A,N/A,N/A,N/A,N/A,dlamlenzethembeka@za.net,001-510-359-8596,"5487 Church Indlela, iKapa, 3365",Krugersdorp,Western Cape,5235,Heritage manager,Zulu,N/A
'PR85211695,धनञ्जय,महरा,Male,1984-10-10,40,Citizen,India,96756320,Corporate Visa,2022-12-03,2032-11-30,PER67973,N/A,cndnaa81@co.in,01905173227,"8 जयरामन, अनंतनाग-510127",चिपलुन,Gauteng,859722,Exercise physiologist,Hindi,9
'TV47758,Thabisa,Mdakane,Female,1975-12-11,49,Citizen,Ghana,G5094214,Retirement Visa,2024-11-09,2025-03-31,VIS55474,N/A,mathebulamandla@ghana.com,324.688.9469x458,"8015 Cecil Isitaladi, Benoni, 2758",eThekwini,Gauteng,4468,Dispensing optician,Zulu,14
'4101194644080,Bhekisisa,Maphanga,Female,1941-01-19,84,Permanent Resident,South Africa,63580891,N/A,N/A,N/A,N/A,N/A,qmaziya@za.net,7283447086,"53 Cecil Indlela, uMgungundlovu, 3160",Benoni,North West,8979,Electronics engineer,Zulu,N/A
'5706028679074,Lwandile,Khezokhulu,Male,1957-06-02,68,Permanent Resident,South Africa,70179848,N/A,N/A,N/A,N/A,N/A,zmasibekela@africa.com,9316844656,"31 President Isitaladi, Randfontein, 1495",Paarl,Limpopo,2194,Soil scientist,Zulu,N/A
'AS486168,Tristan,Paul,Male,1993-01-20,32,Permanent Resident,United States,712352508,Asylum Seeker Permit,2023-01-24,2025-01-23,ASP52113,Refugee Status Granted,sebastien71@com,+33 4 90 46 91 43,"9, rue de Blondel, 07606 Charpentierboeuf",Dufour,Eastern Cape,06325,ingénieur forage,French,10
'6808138973004,Sibusiso,Memela,Male,1968-08-13,57,Asylum Seeker,South Africa,35495428,N/A,N/A,N/A,N/A,N/A,bhovunganalondiwe@za.net,001-469-372-9835x85005,"897 Albertina Sisulu Indawo, Upington, 5929",eGoli,KwaZulu-Natal,2642,Race relations officer,Zulu,N/A
'7611299920074,SimphiweyiNkosi,Nkundlande,Male,1976-11-29,48,Citizen,South Africa,51048069,N/A,N/A,N/A,N/A,N/A,mayanda@co.za,899-410-9936x758,"88 West Umgwaqo, Paarl, 6715",Krugersdorp,Gauteng,6044,Barrister's clerk,Zulu,N/A
'5610255290067,Lwandile,Masikane,Male,1956-10-25,68,Citizen,South Africa,81254218,N/A,N/A,N/A,N/A,N/A,langabandile@africa.com,+1-614-403-0340,"6569 Paul Kruger Umgwaqo, Thohoyandou, 8607",Mahikeng,Northern Cape,1317,Police officer,Zulu,N/A
'TV81001,Émile,Bonnet,Male,1999-10-31,25,Citizen,United Kingdom,642735595,Corporate Visa,2024-12-31,2026-07-03,VIS49517,N/A,devauxaime@uk.com,+33 (0)4 79 12 81 72,"9, boulevard Thérèse Riou, 81302 Perrotnec",Charles,Limpopo,33631,expert bilan carbone,French,7
'AS194054,Nobantu,Dubandlela,Female,1976-04-19,49,Temporary Visa,Ghana,G2707293,Asylum Seeker Permit,2025-05-31,2027-05-31,ASP36431,Appeal Pending,pgengeshe@ghana.com,(504)881-2228,"59 Church Ithafa, Polokwane, 5873",Kathu,Limpopo,5271,Higher education careers adviser,Zulu,18
'6203219191082,Mthokozisi,Sikwayo,Male,1962-03-21,63,Citizen,South Africa,48794423,N/A,N/A,N/A,N/A,N/A,sikwayodumisile@africa.com,977-368-9489x122,"7443 Frere Ithafa, Middelburg, 5305",Stellenbosch,Northern Cape,7164,"Engineer, agricultural",Zulu,N/A
'4803016436035,Mzamo,Cebisa,Male,1948-03-01,77,Temporary Visa,South Africa,33131485,N/A,N/A,N/A,N/A,N/A,ygubulundu@za.net,512.619.1763,"4276 York Umgwaqo, Middelburg, 1696",Centurion,Gauteng,1075,"Journalist, magazine",Zulu,N/A
'5312022971076,Nomasonto,Nhlapho,Female,1953-12-02,71,Asylum Seeker,South Africa,43802497,N/A,N/A,N/A,N/A,N/A,gugushenomalanga@za.net,455.722.9242,"651 George Indlela, Klerksdorp, 8037",uMgungundlovu,Gauteng,3350,Graphic designer,Zulu,N/A
'9911309362032,Sibonelo,Fakazi,Male,1999-11-30,25,Permanent Resident,South Africa,53715110,N/A,N/A,N/A,N/A,N/A,mncubezenzele@africa.com,+1-650-931-5763,"96 Albertina Sisulu Indlela, Sasolburg, 4349",Paarl,Gauteng,5430,Commercial horticulturist,Zulu,N/A
'0203304576064,Silondile,Nongalaza,Female,2002-03-30,23,Citizen,South Africa,92285417,N/A,N/A,N/A,N/A,N/A,nomagugu14@za.net,375-412-5764,"739 Main Ithafa, Bloemfontein, 8779",Springs,North West,4259,Records manager,Zulu,N/A
'7407239753096,Siyabonga,Maluleka,Male,1974-07-23,51,Permanent Resident,South Africa,90915294,N/A,N/A,N/A,N/A,N/A,thembekilefakude@za.net,(977)722-2159x45776,"80 James Indlela, Springs, 7025",Bethlehem,Northern Cape,8554,Contractor,Zulu,N/A
'4206138287073,Musa,Mbongwa,Male,1942-06-13,83,Permanent Resident,South Africa,77323978,N/A,N/A,N/A,N/A,N/A,silondilehlophe@co.za,226-353-2110x0150,"83 Paul Kruger Isitaladi, Kathu, 2486",Welkom,North West,4877,"Designer, textile",Zulu,N/A
'8707286748054,Sandile,Thabekhulu,Male,1987-07-28,38,Permanent Resident,South Africa,39714688,N/A,N/A,N/A,N/A,N/A,masangothandeka@za.net,990.274.5943,"4106 Voortrekker Umgwaqo, Uitenhage, 4382",uMgungundlovu,Eastern Cape,9872,"Restaurant manager, fast food",Zulu,N/A
'9311213758031,Siphesihle,Mhlophe,Female,1993-11-21,31,Citizen,South Africa,14481679,N/A,N/A,N/A,N/A,N/A,thembile82@africa.com,982.489.3043x5752,"17 Elizabeth Isitaladi, Klerksdorp, 1938",Witbank,Mpumalanga,6677,Systems developer,Zulu,N/A
'PR52706465,Mandlakhe,Gigaba,Male,1992-06-28,33,Citizen,Tanzania,69354179,Business Visa,2022-12-13,2032-12-10,PER16974,N/A,xndabansele@net,787.549.5525,"7415 York Ithafa, Rustenburg, 7873",Benoni,KwaZulu-Natal,9691,Naval architect,Zulu,10
'5910201720031,Ndumiso,Gazu,Female,1959-10-20,65,Permanent Resident,South Africa,89752820,N/A,N/A,N/A,N/A,N/A,thabanimcanco@co.za,(935)625-4117x79063,"3594 Cecil Umgwaqo, Kimberley, 5152",Potchefstroom,Limpopo,5728,Jewellery designer,Zulu,N/A
'9803204691062,Zakhele,Sembathwa,Female,1998-03-20,27,Asylum Seeker,South Africa,54643904,N/A,N/A,N/A,N/A,N/A,dumisaninyawokhulu@za.net,(634)725-7634x02117,"6869 Stanley Umgwaqo, Middelburg, 8679",Krugersdorp,Northern Cape,1844,Theme park manager,Zulu,N/A
'5511237539069,Minenhle,Luthuli,Male,1955-11-23,69,Permanent Resident,South Africa,28098507,N/A,N/A,N/A,N/A,N/A,qkhoza@za.net,+1-505-688-9265x81803,"449 Jan Smuts Isitaladi, Potchefstroom, 7571",Polokwane,North West,2387,Merchant navy officer,Zulu,N/A
'7208141501075,Dumisani,Lubelo,Female,1972-08-14,53,Citizen,South Africa,26506654,N/A,N/A,N/A,N/A,N/A,eshoyisa@za.net,001-233-539-3374x2373,"114 Adelaide Indlela, iKapa, 7188",Kimberley,Gauteng,7054,Sales executive,Zulu,N/A
'4806139917061,Andile,Mkhatshwa,Male,1948-06-13,77,Citizen,South Africa,36719742,N/A,N/A,N/A,N/A,N/A,sibonelo40@africa.com,6608156703,"1546 President Isitaladi, Randfontein, 4195",Welkom,Western Cape,3306,Dramatherapist,Zulu,N/A
'PR74537167,Owethu,Ntshingila,Female,1988-10-24,36,Citizen,Ethiopia,10563872,Retirement Visa,2024-07-08,2034-07-06,PER26550,N/A,dumisile05@net,001-825-838-8175,"403 Albertina Sisulu Ithafa, Kimberley, 7462",Bloemfontein,Limpopo,9511,Land,Zulu,12
'9801106753000,Mthokozisi,Dlakela,Male,1998-01-10,27,Citizen,South Africa,13339999,N/A,N/A,N/A,N/A,N/A,nobantungwekazi@za.net,4984046752,"5261 Main Isitaladi, Kimberley, 2222",Potchefstroom,Mpumalanga,3134,Fitness centre manager,Zulu,N/A
'AS539400,Minenhle,Hangala,Male,1985-10-23,39,Citizen,Eswatini,45837561,Asylum Seeker Permit,2024-11-19,2026-11-19,ASP35086,Interview Scheduled,fndlela@com,+1-894-555-8445x7470,"91 High Ithafa, Sasolburg, 7516",Soweto,Mpumalanga,2310,Biomedical scientist,Zulu,16
'8409156871020,Mzamo,Ngwane,Male,1984-09-15,40,Citizen,South Africa,50734351,N/A,N/A,N/A,N/A,N/A,emasinga@za.net,001-534-238-9177,"6918 King Indlela, Boksburg, 9479",Mahikeng,Gauteng,3948,Set designer,Zulu,N/A
'8609229153044,Njabulo,Mgobhozi,Male,1986-09-22,38,Citizen,South Africa,20576157,N/A,N/A,N/A,N/A,N/A,vusumuzidonda@za.net,001-455-648-9898x6877,"64 Queen Indlela, Thohoyandou, 4795",uMgungundlovu,Northern Cape,2699,Meteorologist,Zulu,N/A
'PR63174511,Mélanie,Figueiredo,Female,1996-11-03,28,Asylum Seeker,Mozambique,MO572335,Critical Skills Visa,2022-11-01,2032-10-29,PER88432,N/A,leonor55@mozambique.com,916 779 353,"Av de Cardoso, 93, 0315-768 Torres Novas",Paços de Ferreira,Mpumalanga,7973-590,"Rececionista, exceto de hotel",Portuguese,8
'8312232724068,Amahle,Mngoma,Female,1983-12-23,41,Citizen,South Africa,88032728,N/A,N/A,N/A,N/A,N/A,mbhobhonobuhle@co.za,6367116578,"4335 King Umgwaqo, Bloemfontein, 5739",Polokwane,Free State,9284,"Designer, industrial/product",Zulu,N/A
'AS264259,Nokulunga,Gamede,Female,1977-08-30,48,Citizen,Malawi,63135343,Asylum Seeker Permit,2023-07-21,2025-07-20,ASP62233,Rejected,rsontuli@com,610.814.0369x10344,"5279 Grey Ithafa, Paarl, 8383",Polokwane,Limpopo,2451,Rural practice surveyor,Zulu,12
'7405271473027,Zenzile,Delwayo,Female,1974-05-27,51,Citizen,South Africa,61848631,N/A,N/A,N/A,N/A,N/A,thembekasengwayo@co.za,(859)567-4003x04400,"473 Nelson Mandela Ithafa, Boksburg, 2738",Kimberley,North West,6135,Adult nurse,Zulu,N/A
'7310150495018,Sibusisiwe,Shamase,Female,1973-10-15,51,Citizen,South Africa,13879953,N/A,N/A,N/A,N/A,N/A,nomvulamgabadeli@africa.com,917-447-1858,"791 Prince Isitaladi, Bethlehem, 9334",Klerksdorp,KwaZulu-Natal,9650,Human resources officer,Zulu,N/A
'4509196628059,Mzamo,Sabela,Male,1945-09-19,79,Temporary Visa,South Africa,75587143,N/A,N/A,N/A,N/A,N/A,zgwamanda@za.net,994-611-3596x73521,"967 Oxford Isitaladi, Newcastle, 2256",Kimberley,Limpopo,9724,Geophysical data processor,Zulu,N/A
'PR27973955,Lisandro,Pires,Male,1979-12-12,45,Citizen,Mozambique,MO834240,Study Visa,2025-06-02,2035-05-31,PER27764,N/A,valentina92@mozambique.com,+351969307472,"Rua de Santa Helena, 251, 8669-014 Lagoa",Sines,KwaZulu-Natal,5479-273,Operador de máquinas para trabalhar outros minerais,Portuguese,19
'AS380732,अनुजा,देशपांडे,Female,1977-04-20,48,Citizen,India,95961875,Asylum Seeker Permit,2024-07-02,2026-07-02,ASP87261,Application Submitted,nishaasenguptaa@co.in,+91 556 3779471,"72/1169 प्रसाद, बचेली-159417",हैदराबाद,Mpumalanga,243353,"Therapist, music",Hindi,7
'8111080056046,Noxolo,Phethela,Female,1981-11-08,43,Asylum Seeker,South Africa,29934610,N/A,N/A,N/A,N/A,N/A,mafulelathembisile@za.net,347-478-0612,"9454 Rivonia Umgwaqo, Krugersdorp, 4471",Mbombela,Eastern Cape,1276,Administrator,Zulu,N/A
'TV24414,Dumisile,Gasa,Female,1983-01-11,42,Citizen,Eswatini,32268228,Corporate Visa,2024-04-15,2024-09-19,VIS90962,N/A,jnomvuma@net,7988904458,"8217 Smith Ithafa, Soweto, 6234",Soweto,Mpumalanga,4764,Museum/gallery conservator,Zulu,15
'8901124686043,Amahle,Mageba,Female,1989-01-12,36,Asylum Seeker,South Africa,92281998,N/A,N/A,N/A,N/A,N/A,dsengwayo@za.net,5299032592,"13 Thomas Umgwaqo, George, 6523",Newcastle,Eastern Cape,8497,Dramatherapist,Zulu,N/A
'6408182959083,Nokulunga,Shinga,Female,1964-08-18,61,Citizen,South Africa,65345254,N/A,N/A,N/A,N/A,N/A,thalente81@co.za,4276212286,"81 Oxford Umgwaqo, Benoni, 9115",Newcastle,Northern Cape,8199,Armed forces logistics/support/administrative officer,Zulu,N/A
'5902176761084,Jabulani,Ndimande,Male,1959-02-17,66,Permanent Resident,South Africa,18676288,N/A,N/A,N/A,N/A,N/A,thembile00@africa.com,(314)986-1162x90348,"29 Gandhi Indawo, Kathu, 8385",Thohoyandou,North West,9038,"Scientist, forensic",Zulu,N/A
'AS638338,Richard,Clerc,Male,1973-08-15,52,Citizen,France,100016702,Asylum Seeker Permit,2025-02-15,2027-02-15,ASP63468,Refugee Status Granted,pherve@fr,+33 (0)3 75 11 21 54,"38, boulevard Aimé Marques, 80271 Morel-sur-Martel",Morvan,Northern Cape,47561,maçon,French,19
'4611226939099,Mandla,Thumbela,Male,1946-11-22,78,Citizen,South Africa,23386644,N/A,N/A,N/A,N/A,N/A,amahlembuyazi@co.za,(439)937-3891x79623,"39 Napier Isitaladi, Mbombela, 8372",Centurion,Western Cape,4577,Community education officer,Zulu,N/A
'7309049194078,Thando,Sangwani,Male,1973-09-04,52,Citizen,South Africa,32099066,N/A,N/A,N/A,N/A,N/A,mazwindumiso@co.za,(928)321-0372,"794 Stanley Indlela, Welkom, 5299",Tembisa,Western Cape,3829,Plant breeder/geneticist,Zulu,N/A
'AS121559,Nqobizitha,Sibeko,Female,1996-04-17,29,Permanent Resident,Zambia,67077515,Asylum Seeker Permit,2025-03-23,2027-03-23,ASP63200,Under Review,nomthandazo58@net,001-256-775-6683x8582,"703 Clarence Indawo, Sasolburg, 8138",Witbank,Eastern Cape,1137,"Therapist, speech and language",Zulu,19
'6306122525061,Bhekokwakhe,Cenge,Female,1963-06-12,62,Temporary Visa,South Africa,14928754,N/A,N/A,N/A,N/A,N/A,thembekile11@africa.com,807.948.5850x6324,"90 Albertina Sisulu Isitaladi, Mbombela, 5596",Middelburg,Gauteng,5986,Technical brewer,Zulu,N/A
'0508212410055,Nomcebo,Nyanda,Female,2005-08-21,20,Permanent Resident,South Africa,80583733,N/A,N/A,N/A,N/A,N/A,mngadilangalibalele@za.net,221-817-6295x008,"7071 Stanley Indlela, Musina, 1511",Thohoyandou,Eastern Cape,3575,"Scientist, research (maths)",Zulu,N/A
'PR97247953,Mnqobi,Ndawonde,Female,1997-06-09,28,Citizen,Ghana,G5369926,Study Visa,2024-07-16,2034-07-14,PER35788,N/A,lcebekhulu@com.gh,364.466.6885x8916,"38 George Isitaladi, Polokwane, 4783",Potchefstroom,KwaZulu-Natal,1794,Financial adviser,Zulu,8
'PR34710527,Nonhlanhla,Mfusi,Female,2003-03-14,22,Citizen,Nigeria,N6455522,Study Visa,2025-02-16,2035-02-14,PER11038,N/A,thandomphahlwa@com.ng,001-211-997-9992x88641,"39 Somerset Indawo, Chatsworth, 8723",Newcastle,Northern Cape,9345,Diplomatic Services operational officer,Zulu,20
'7707252554024,Thandazile,Mashiya,Female,1977-07-25,48,Asylum Seeker,South Africa,62035574,N/A,N/A,N/A,N/A,N/A,nomvula22@za.net,+1-605-306-9598x855,"6627 York Indawo, Bethlehem, 5574",Uitenhage,Gauteng,8258,Farm manager,Zulu,N/A
'4408152067097,Gugulethu,Ayize,Female,1944-08-15,81,Permanent Resident,South Africa,30136762,N/A,N/A,N/A,N/A,N/A,noxolobhebhe@za.net,412-417-4591,"6763 York Isitaladi, Klerksdorp, 3921",Benoni,Mpumalanga,4431,Dancer,Zulu,N/A
'0510068675077,Mcebisi,Dlawuza,Male,2005-10-06,19,Citizen,South Africa,56536286,N/A,N/A,N/A,N/A,N/A,owethu88@co.za,906.639.1110x3700,"489 West Ithafa, Upington, 9860",Musina,Free State,9493,"Accountant, chartered public finance",Zulu,N/A
'7911237088051,Mandla,Dlabazane,Male,1979-11-23,45,Citizen,South Africa,59190473,N/A,N/A,N/A,N/A,N/A,imkhwananzi@africa.com,+1-290-920-4234,"353 Smith Isitaladi, eThekwini, 5812",Upington,Limpopo,3369,Environmental consultant,Zulu,N/A
'PR27249892,Bhekisisa,Nombhoco,Female,1975-03-06,50,Citizen,Botswana,BO951549,Corporate Visa,2024-10-16,2034-10-14,PER13995,N/A,nhlanhla84@com,001-831-873-1933x645,"65 Queen Ithafa, uMgungundlovu, 9182",Welkom,Free State,3223,Art therapist,Zulu,3
'8406268313041,Nhlanhla,Magolwana,Male,1984-06-26,41,Asylum Seeker,South Africa,23738031,N/A,N/A,N/A,N/A,N/A,mnisiandile@africa.com,001-947-312-3638,"38 Albertina Sisulu Indawo, Stellenbosch, 5175",George,Western Cape,7447,"Lecturer, higher education",Zulu,N/A
'6301043210015,Nomthandazo,Shoba,Female,1963-01-04,62,Citizen,South Africa,31533429,N/A,N/A,N/A,N/A,N/A,londisizwemgazi@co.za,487-812-4962,"264 Adelaide Ithafa, Krugersdorp, 7038",Thohoyandou,Mpumalanga,1721,Surgeon,Zulu,N/A
'AS599609,Bhekani,Mbatshazwa,Male,1990-08-22,35,Temporary Visa,Nigeria,N3659329,Asylum Seeker Permit,2023-08-10,2025-08-09,ASP37517,Rejected,sibusisogengeshe@com.ng,001-220-584-2576,"645 George Ithafa, Rustenburg, 2903",Springs,Free State,7494,"Teacher, primary school",Zulu,6
'0006282849014,Nonhlanhla,Weza,Female,2000-06-28,25,Citizen,South Africa,68381593,N/A,N/A,N/A,N/A,N/A,thembeka54@co.za,+1-449-236-8882,"467 Short Ithafa, Uitenhage, 1806",Randfontein,Limpopo,6999,Travel agency manager,Zulu,N/A
'6704132187074,Nomusa,Mcusi,Female,1967-04-13,58,Permanent Resident,South Africa,98278622,N/A,N/A,N/A,N/A,N/A,umbili@za.net,+1-636-783-2204x166,"4246 High Indlela, Boksburg, 5261",Vanderbijlpark,Free State,6004,Estate agent,Zulu,N/A
'9802082839067,Thuthukile,Binda,Female,1998-02-08,27,Citizen,South Africa,32156983,N/A,N/A,N/A,N/A,N/A,ndlalathembeka@za.net,953-690-6373,"34 Joseph Indlela, Klerksdorp, 8150",Vereeniging,Western Cape,3802,Comptroller,Zulu,N/A
'PR55585861,Nokulunga,Gambu,Female,1976-02-29,49,Citizen,Zambia,26669408,Corporate Visa,2023-07-12,2033-07-09,PER81675,N/A,madidumisile@org,+1-491-994-5343x98791,"355 Napier Isitaladi, iKapa, 4415",Springs,KwaZulu-Natal,6113,Seismic interpreter,Zulu,2
'8804295327060,Sphiwe,Shinga,Male,1988-04-29,37,Citizen,South Africa,60584057,N/A,N/A,N/A,N/A,N/A,nonhlanhlamathonsi@za.net,811-503-5607x1137,"41 West Isitaladi, Chatsworth, 1997",Witbank,Gauteng,6234,"Designer, television/film set",Zulu,N/A
'7108231698002,Zibuyile,Bhensela,Female,1971-08-23,54,Temporary Visa,South Africa,56446724,N/A,N/A,N/A,N/A,N/A,thandeka07@co.za,694.488.9041x52640,"5573 Main Indlela, Polokwane, 3695",Soweto,Limpopo,5679,Legal executive,Zulu,N/A
'PR46361525,金凤,冉,Female,2003-05-01,22,Citizen,China,61910031,Study Visa,2025-02-07,2035-02-05,PER43541,N/A,yongdeng@china.com,15859090205,湖北省杨县海港香港路B座 886914,潮州市,KwaZulu-Natal,606665,材料工程师,Mandarin,4
'0207215551028,Minenhle,Dlakadla,Male,2002-07-21,23,Citizen,South Africa,79352754,N/A,N/A,N/A,N/A,N/A,agwala@africa.com,591-407-0922,"845 Walter Sisulu Indlela, Thohoyandou, 6122",Upington,Northern Cape,1132,Astronomer,Zulu,N/A
'0202188697086,Thabani,Mgobhozi,Male,2002-02-18,23,Asylum Seeker,South Africa,77375031,N/A,N/A,N/A,N/A,N/A,nozibusiso80@za.net,592.690.7092,"988 York Umgwaqo, eThekwini, 1760",Kimberley,KwaZulu-Natal,6967,"Development worker, community",Zulu,N/A
'5309164712023,Thabisa,Hlela,Female,1953-09-16,71,Citizen,South Africa,91155161,N/A,N/A,N/A,N/A,N/A,maphisanobantu@co.za,+1-252-369-0867x31880,"749 Walter Sisulu Umgwaqo, Stellenbosch, 3215",Thohoyandou,North West,9229,Naval architect,Zulu,N/A
'0407239099059,Sphiwe,Msibi,Male,2004-07-23,21,Temporary Visa,South Africa,28774172,N/A,N/A,N/A,N/A,N/A,nomathembanandisa@za.net,208.423.8843x71530,"8394 Gandhi Ithafa, Sasolburg, 4877",Bethlehem,Mpumalanga,7722,Commercial art gallery manager,Zulu,N/A
'6907290941094,Busisiwe,Amahle,Female,1969-07-29,56,Citizen,South Africa,88621960,N/A,N/A,N/A,N/A,N/A,anondaba@co.za,(456)910-8581,"5481 Napier Isitaladi, Springs, 2244",Boksburg,Mpumalanga,9960,Bonds trader,Zulu,N/A
'0211301757039,Siphesihle,Mbongwa,Female,2002-11-30,22,Citizen,South Africa,22329733,N/A,N/A,N/A,N/A,N/A,gmwandla@za.net,8113433374,"401 Adelaide Indawo, Soweto, 9640",Stellenbosch,Gauteng,3504,Radio producer,Zulu,N/A
'TV86504,Andile,Gubhuza,Male,1990-02-03,35,Permanent Resident,Nigeria,N8041774,Critical Skills Visa,2023-09-06,2025-01-17,VIS69919,N/A,mcebisimgabadeli@nigeria.com,577.378.9089x4772,"90 Rivonia Indawo, Springs, 6808",Randfontein,Western Cape,2178,Facilities manager,Zulu,7
'PR39988845,कला,चवन,Female,1987-03-05,38,Citizen,India,66641961,Retirement Visa,2024-02-18,2034-02-15,PER88064,N/A,subrmnnymkhaan@co.in,+91 4837381327,"39 श्रीपति वेंकटएसन, पाकाला-041428",विस्तारण,Eastern Cape,733880,Politician's assistant,Hindi,8
'7910280058048,Amahle,Ndlala,Female,1979-10-28,45,Temporary Visa,South Africa,79212556,N/A,N/A,N/A,N/A,N/A,bhekokwakhe95@africa.com,(998)477-0211x74127,"1470 Elizabeth Umgwaqo, Mahikeng, 9510",Thohoyandou,KwaZulu-Natal,7892,"Restaurant manager, fast food",Zulu,N/A
'5204071282099,Zibuyile,Ncanana,Female,1952-04-07,73,Permanent Resident,South Africa,58301901,N/A,N/A,N/A,N/A,N/A,sibusisiwemkhokeleleki@africa.com,001-754-982-3373x22448,"2708 Victoria Umgwaqo, Polokwane, 6932",George,Gauteng,8053,Tax adviser,Zulu,N/A
'8111158947058,S'fiso,Mathula,Male,1981-11-15,43,Citizen,South Africa,90882598,N/A,N/A,N/A,N/A,N/A,thalentemkhandlela@za.net,701.964.9158,"23 King Ithafa, Mbombela, 8618",Paarl,Free State,1775,Occupational psychologist,Zulu,N/A
'PR61140981,Thabisile,Msibi,Female,1991-12-06,33,Temporary Visa,Nigeria,N7129154,Corporate Visa,2023-03-10,2033-03-07,PER45631,N/A,mthabelabhekokwakhe@com.ng,001-556-956-5835x32762,"135 King Isitaladi, iKapa, 3713",Boksburg,Gauteng,7742,Interior and spatial designer,Zulu,14
'6206147039082,Mandla,Maduna,Male,1962-06-14,63,Citizen,South Africa,19927213,N/A,N/A,N/A,N/A,N/A,nokulunga59@co.za,(382)691-8062,"550 Napier Indlela, Benoni, 2890",Musina,Western Cape,4553,Hydrographic surveyor,Zulu,N/A
'6605048889082,Bhekani,Mcanco,Male,1966-05-04,59,Citizen,South Africa,88551777,N/A,N/A,N/A,N/A,N/A,vusumuzi77@co.za,583-499-1661,"904 Stanley Umgwaqo, Witbank, 9246",iBhayi,Free State,2355,Occupational therapist,Zulu,N/A
'TV29072,Nomasonto,Msimang,Female,1995-10-24,29,Temporary Visa,Tanzania,56705141,Study Visa,2024-10-15,2025-03-11,VIS19226,N/A,silondilethole@net,(370)571-9595,"48 Stanley Indawo, iKapa, 8673",Tembisa,Free State,7193,TEFL teacher,Zulu,4
'7403307852048,Mandla,Mabuza,Male,1974-03-30,51,Citizen,South Africa,17199020,N/A,N/A,N/A,N/A,N/A,dmthanti@co.za,356.317.5884,"96 Cecil Umgwaqo, Vanderbijlpark, 1845",Mahikeng,Free State,7611,Veterinary surgeon,Zulu,N/A
'TV68307,Olivier,Merle,Male,1992-04-22,33,Citizen,France,590743596,Study Visa,2024-07-06,2025-04-14,VIS53517,N/A,odette38@france.com,+33 4 79 16 22 03,"chemin Ramos, 53743 Mace-sur-Letellier",Collinboeuf,Gauteng,45358,ingénieur textile,French,16
'0410259172088,Luyanda,Somboni,Male,2004-10-25,20,Citizen,South Africa,29440902,N/A,N/A,N/A,N/A,N/A,nqobizithasiyaya@africa.com,5993284895,"680 Somerset Indawo, iKapa, 4825",Boksburg,Mpumalanga,5065,Local government officer,Zulu,N/A
'PR70945426,Sphiwe,Maphumulo,Male,1991-08-06,34,Permanent Resident,Ghana,G8497021,Corporate Visa,2024-11-01,2034-10-30,PER48750,N/A,majozinqobizitha@ghana.com,(766)894-7363,"410 James Indlela, Potchefstroom, 8647",Musina,Northern Cape,6548,"Programmer, multimedia",Zulu,8
'5312232892051,Bhekisisa,Goba,Female,1953-12-23,71,Citizen,South Africa,56822395,N/A,N/A,N/A,N/A,N/A,nomcebo34@co.za,859.546.9058,"9616 James Indawo, Rustenburg, 1650",Boksburg,Mpumalanga,9119,Merchant navy officer,Zulu,N/A
'4707315821085,S'fiso,Nkwanyana,Male,1947-07-31,78,Asylum Seeker,South Africa,44761747,N/A,N/A,N/A,N/A,N/A,olwethu65@co.za,001-264-250-2205x6697,"99 Walter Sisulu Ithafa, Springs, 6827",Benoni,Eastern Cape,2737,Quantity surveyor,Zulu,N/A
'7404135727065,Vusumuzi,Mpanza,Male,1974-04-13,51,Citizen,South Africa,84995014,N/A,N/A,N/A,N/A,N/A,kmbunjwa@za.net,(743)500-6158,"734 Stanley Indlela, Springs, 7407",Kathu,North West,9001,Health and safety adviser,Zulu,N/A
'6704262432057,Nqobizitha,Ndlanzi,Female,1967-04-26,58,Citizen,South Africa,23894192,N/A,N/A,N/A,N/A,N/A,rndaba@africa.com,992.673.7689,"9347 Charles Umgwaqo, Chatsworth, 3059",Stellenbosch,North West,5007,Photographer,Zulu,N/A
'PR15518149,Maurizio,Beckmann,Male,1983-01-10,42,Permanent Resident,Germany,712655404,Relative's Visa,2024-08-11,2034-08-09,PER42640,N/A,vschueler@de,01384 938781,"Klemmstr. 6692, 53613 Rastatt",Dinkelsbühl,KwaZulu-Natal,45042,Arzt,German,12
'9303088671099,Thabani,Vunisa,Male,1993-03-08,32,Citizen,South Africa,59811260,N/A,N/A,N/A,N/A,N/A,nmathibela@co.za,001-826-812-5270,"545 Jan Smuts Indlela, Kathu, 8329",Randfontein,North West,4206,"Journalist, newspaper",Zulu,N/A
'5211152586018,Nothando,Mgcaleka,Female,1952-11-15,72,Citizen,South Africa,90010501,N/A,N/A,N/A,N/A,N/A,bmkhatshwa@africa.com,001-724-244-4335x641,"92 William Isitaladi, Sasolburg, 2998",Bethlehem,Gauteng,1657,"Scientist, research (life sciences)",Zulu,N/A
