ID Number,First Name,Last Name,Gender,Date of Birth,Age,Immigration Status,Country of Origin,Passport Number,Visa Type,Visa Issue Date,Visa Expiry Date,Permit Number,Asylum Status,Biometric Score,Email,Phone Number,Address,City,Province,Postal Code,Occupation,Language,Years in SA
'4103115511096,Bandile,Mnangwe,Male,1941-03-11,84,Citizen,South Africa,79045222,N/A,N/A,N/A,N/A,N/A,0.91,thandazilemngwengwe@africa.com,+1-693-854-7685x041,"3826 Charles Indawo, iKapa, 1869",eGoli,KwaZulu-Natal,6306,Farm manager,Zulu,N/A
'5604039381059,Sphiwe,Thoyana,Male,1956-04-03,69,Citizen,South Africa,45938188,N/A,N/A,N/A,N/A,N/A,0.94,amahlendlela@africa.com,402-857-2719,"6273 Elizabeth Isitaladi, Middelburg, 5591",Potchefstroom,KwaZulu-Natal,3335,"Librarian, academic",Zulu,N/A
'0207198602027,SimphiweyiNkosi,Nogantshi,Male,2002-07-19,23,Citizen,South Africa,47698428,N/A,N/A,N/A,N/A,N/A,0.95,sithembisomthanti@africa.com,(589)853-2370x61487,"1469 Jan Smuts Indlela, Bethlehem, 8236",Polokwane,KwaZulu-Natal,2458,"Engineer, agricultural",Zulu,N/A
'7503315837073,Nhlanhla,Mathebula,Male,1975-03-31,50,Temporary Visa,South Africa,70444167,N/A,N/A,N/A,N/A,N/A,0.97,thandazileshabalala@za.net,619-321-5954,"216 President Ithafa, Vereeniging, 4589",Stellenbosch,Western Cape,6092,Communications engineer,Zulu,N/A
'4301074792061,Mnqobi,Mathwasa,Female,1943-01-07,82,Citizen,South Africa,67935558,N/A,N/A,N/A,N/A,N/A,0.98,hmdlanyoka@za.net,(698)292-6080,"188 William Umgwaqo, Benoni, 3649",eGoli,Gauteng,7873,Pensions consultant,Zulu,N/A
'5807023855042,Londiwe,Goba,Female,1958-07-02,67,Citizen,South Africa,49340795,N/A,N/A,N/A,N/A,N/A,0.86,londiwenyide@za.net,(683)447-6555x825,"5646 Voortrekker Ithafa, iKapa, 5133",Klerksdorp,Mpumalanga,9908,Health promotion specialist,Zulu,N/A
'7710019505044,Minenhle,Mdakane,Male,1977-10-01,48,Temporary Visa,South Africa,89085247,N/A,N/A,N/A,N/A,N/A,0.91,cshamase@africa.com,244.781.5517x9612,"79 Oxford Isitaladi, Witbank, 3380",eGoli,North West,7075,Editorial assistant,Zulu,N/A
'7902277566023,S'fiso,Mabhoko,Male,1979-02-27,46,Citizen,South Africa,75584370,N/A,N/A,N/A,N/A,N/A,0.81,qomazithalondiwe@za.net,600-742-9938x3830,"9354 Walter Sisulu Indlela, iBhayi, 1461",Upington,Gauteng,7021,Estate manager/land agent,Zulu,N/A
'7407179215057,S'fiso,Nyembe,Male,1974-07-17,51,Citizen,South Africa,89291576,N/A,N/A,N/A,N/A,N/A,0.78,nmzobe@africa.com,8172468051,"52 Commissioner Indlela, Kathu, 3512",Mbombela,Gauteng,6000,Hospital doctor,Zulu,N/A
'PR87591701,Vusumuzi,Meyiwa,Male,1995-12-16,29,Citizen,Somalia,62444030,Corporate Visa,2023-05-08,2033-05-05,PER90964,N/A,0.75,zcebisa@net,833.506.2515,"561 Short Umgwaqo, Potchefstroom, 7908",Soweto,Gauteng,2740,"Radiographer, diagnostic",Zulu,20
'6810030642033,Nobantu,Ndinisa,Female,1968-10-03,57,Citizen,South Africa,21807582,N/A,N/A,N/A,N/A,N/A,0.73,siphesihlephuthini@co.za,575.315.6278x12430,"701 George Umgwaqo, Chatsworth, 2493",Bethlehem,Eastern Cape,6515,"Production designer, theatre/television/film",Zulu,N/A
'4106151621078,Londiwe,Phingoshe,Female,1941-06-15,84,Citizen,South Africa,38100299,N/A,N/A,N/A,N/A,N/A,0.98,simphiweyinkosi69@za.net,001-838-860-0386x0945,"82 William Indawo, Paarl, 6658",Stellenbosch,Limpopo,1114,Transport planner,Zulu,N/A
'9001146908016,Andile,Magwaza,Male,1990-01-14,35,Temporary Visa,South Africa,64769838,N/A,N/A,N/A,N/A,N/A,0.72,bhekaniamahle@za.net,+1-664-731-3290x102,"56 Stanley Umgwaqo, Krugersdorp, 8347",Potchefstroom,Eastern Cape,6804,Product/process development scientist,Zulu,N/A
'6111229594033,Lungile,Mkhumbuzi,Male,1961-11-22,63,Citizen,South Africa,16027407,N/A,N/A,N/A,N/A,N/A,0.83,inhlapho@za.net,933-764-5959,"7334 Main Umgwaqo, Kimberley, 3315",Paarl,Free State,2130,Set designer,Zulu,N/A
'7204179864069,Lwandile,Nyongwana,Male,1972-04-17,53,Citizen,South Africa,55546987,N/A,N/A,N/A,N/A,N/A,0.7,zenzile43@za.net,(898)631-0294x961,"37 York Isitaladi, Tembisa, 7153",Bethlehem,Eastern Cape,3864,Sport and exercise psychologist,Zulu,N/A
'4908033290098,Thalente,Gama,Female,1949-08-03,76,Citizen,South Africa,22616277,N/A,N/A,N/A,N/A,N/A,0.89,nonyananoxolo@co.za,993.426.0076x153,"148 Walter Sisulu Isitaladi, iKapa, 2092",Soweto,Eastern Cape,2251,Commercial horticulturist,Zulu,N/A
'8203202238029,Nqobizitha,Maluleka,Female,1982-03-20,43,Temporary Visa,South Africa,56434664,N/A,N/A,N/A,N/A,N/A,0.78,nyidendumiso@co.za,001-717-864-0552,"704 Smith Umgwaqo, Thohoyandou, 7076",Paarl,Mpumalanga,8162,Medical sales representative,Zulu,N/A
'TV26556,Nomathemba,Mtimande,Female,1992-07-16,33,Citizen,Kenya,K6653828,Corporate Visa,2023-03-24,2023-07-16,VIS75366,N/A,0.56,jmngoma@kenya.com,674.855.2374x0914,"660 Edward Umgwaqo, Randfontein, 6300",Chatsworth,Western Cape,1088,"Therapist, speech and language",Zulu,19
'PR15293495,Jabulani,Sotobe,Male,1991-08-21,34,Citizen,Nigeria,N5561259,Relative's Visa,2023-01-21,2033-01-18,PER45269,N/A,0.93,gugulethu58@nigeria.com,+1-510-369-1589x26423,"506 King Indawo, Middelburg, 8843",iKapa,Eastern Cape,8943,Animal technologist,Zulu,10
'7304139361042,Bandile,Jali,Male,1973-04-13,52,Citizen,South Africa,61059739,N/A,N/A,N/A,N/A,N/A,0.81,olwethumajozi@africa.com,500-862-7019x938,"40 Adelaide Indlela, Centurion, 7530",Centurion,Gauteng,9288,"Administrator, education",Zulu,N/A
'TV33894,Noxolo,Mphahlwa,Female,1972-03-19,53,Permanent Resident,Malawi,79502619,Study Visa,2024-12-18,2026-08-26,VIS38525,N/A,0.62,siphesihlemgilija@org,001-655-951-3113x01682,"2396 Gandhi Isitaladi, Benoni, 2856",Benoni,Northern Cape,8511,Ophthalmologist,Zulu,16
'5802227058056,Bandile,Khezokhulu,Male,1958-02-22,67,Citizen,South Africa,11623132,N/A,N/A,N/A,N/A,N/A,0.85,bmshiyane@za.net,+1-382-548-1698,"1274 Main Umgwaqo, Stellenbosch, 5074",Rustenburg,Gauteng,3645,Data scientist,Zulu,N/A
'4305158837008,Vusumuzi,Gwanyana,Male,1943-05-15,82,Temporary Visa,South Africa,40521039,N/A,N/A,N/A,N/A,N/A,0.8,londisizwesompisi@africa.com,394.597.9204x63384,"21 Long Ithafa, uMgungundlovu, 4499",Potchefstroom,North West,6669,Risk analyst,Zulu,N/A
'4006127248046,Sphiwe,Dlomo,Male,1940-06-12,85,Citizen,South Africa,26008650,N/A,N/A,N/A,N/A,N/A,0.92,omshikila@co.za,+1-277-483-3532x76190,"905 Somerset Umgwaqo, Kimberley, 4257",eThekwini,Western Cape,6254,"Engineer, materials",Zulu,N/A
'4712262151030,Thembisile,Mfusi,Female,1947-12-26,77,Asylum Seeker,South Africa,19265996,N/A,N/A,N/A,N/A,N/A,0.89,snonyana@co.za,963.268.0394x9242,"71 Churchill Indlela, Randfontein, 4314",eGoli,Mpumalanga,3157,Investment analyst,Zulu,N/A
'TV12780,Emmanuel,Poirier,Male,1998-10-07,26,Citizen,France,117440178,Critical Skills Visa,2022-12-24,2025-03-19,VIS67004,N/A,0.77,vguerin@fr,0323397371,"16, rue Delahaye, 15822 Marchal",Launay,Western Cape,23841,sellier,French,14
'5505092755013,Nomvula,Khezokhulu,Female,1955-05-09,70,Citizen,South Africa,29666212,N/A,N/A,N/A,N/A,N/A,0.83,thandazile25@za.net,001-516-735-1823x2758,"95 Voortrekker Indlela, Vereeniging, 8901",Krugersdorp,Eastern Cape,9235,Product/process development scientist,Zulu,N/A
'0402072626013,Zinhle,Mahlobo,Female,2004-02-07,21,Permanent Resident,South Africa,19201455,N/A,N/A,N/A,N/A,N/A,0.84,mlungisi84@africa.com,(370)443-6222x67175,"13 Churchill Isitaladi, Klerksdorp, 6092",Paarl,Mpumalanga,9228,Intelligence analyst,Zulu,N/A
'5407274179090,Busisiwe,Khambule,Female,1954-07-27,71,Citizen,South Africa,94889445,N/A,N/A,N/A,N/A,N/A,0.72,nmdlumbi@za.net,853.621.5528x39123,"3225 West Umgwaqo, Vereeniging, 4373",iBhayi,Eastern Cape,1873,Physiotherapist,Zulu,N/A
'8405108511067,Mzamo,Mkholo,Male,1984-05-10,41,Citizen,South Africa,13154486,N/A,N/A,N/A,N/A,N/A,0.81,nomthandazondlala@africa.com,378.829.9661,"22 Jan Smuts Ithafa, Newcastle, 1859",eThekwini,Northern Cape,9118,Translator,Zulu,N/A
'0112066201049,Thalente,Mlungisi,Male,2001-12-06,23,Citizen,South Africa,11164544,N/A,N/A,N/A,N/A,N/A,0.8,sompisithando@za.net,+1-818-473-3199x8131,"212 President Isitaladi, Witbank, 7120",Witbank,Western Cape,5516,Sales promotion account executive,Zulu,N/A
'AS395587,Thembile,Mpunzana,Female,1988-07-07,37,Citizen,Kenya,K9483682,Asylum Seeker Permit,2025-05-18,2027-05-18,ASP13961,Interview Scheduled,0.35,ndongalangalibalele@kenya.com,893-519-8601x08377,"7109 Smith Indlela, Uitenhage, 6905",Bethlehem,Northern Cape,7884,Air traffic controller,Zulu,16
'8001037341083,SimphiweyiNkosi,Nkala,Male,1980-01-03,45,Temporary Visa,South Africa,81454483,N/A,N/A,N/A,N/A,N/A,0.88,owethu86@africa.com,211-597-8258x748,"3490 Victoria Ithafa, Rustenburg, 4216",Witbank,North West,2125,"Psychologist, occupational",Zulu,N/A
'TV56140,Bandile,Gubeshe,Male,1993-10-26,31,Citizen,Zambia,64600374,Critical Skills Visa,2024-12-23,2026-06-30,VIS88861,N/A,0.78,nomalangashamase@com,+1-338-765-2033x86915,"28 Oxford Umgwaqo, Witbank, 7465",Newcastle,Free State,8481,Operational researcher,Zulu,15
'5803091264008,Thandiwe,Masango,Female,1958-03-09,67,Citizen,South Africa,56898457,N/A,N/A,N/A,N/A,N/A,0.77,sangweninomthandazo@za.net,(857)492-9385x455,"5745 West Umgwaqo, Polokwane, 5708",Stellenbosch,Western Cape,2139,"Doctor, hospital",Zulu,N/A
'8305098175022,Jabulani,Hlubi,Male,1983-05-09,42,Citizen,South Africa,40880312,N/A,N/A,N/A,N/A,N/A,0.74,mdotshanathabisile@za.net,+1-214-539-6070,"16 Church Ithafa, Bethlehem, 2080",Krugersdorp,Eastern Cape,9859,Planning and development surveyor,Zulu,N/A
'5307067493030,Mlungisi,Sondini,Male,1953-07-06,72,Citizen,South Africa,25638875,N/A,N/A,N/A,N/A,N/A,0.78,sihawukele66@africa.com,001-553-906-0580x591,"6553 West Indlela, Soweto, 8567",Vanderbijlpark,Limpopo,9150,Building services engineer,Zulu,N/A
'0404236431080,Vusumuzi,Shazi,Male,2004-04-23,21,Citizen,South Africa,20726904,N/A,N/A,N/A,N/A,N/A,0.71,bmafulela@za.net,001-586-993-2693x704,"64 Voortrekker Isitaladi, Rustenburg, 3203",Rustenburg,Free State,9414,Petroleum engineer,Zulu,N/A
'7208050484032,Sihawukele,Ngazitha,Female,1972-08-05,53,Citizen,South Africa,82070609,N/A,N/A,N/A,N/A,N/A,0.82,nothando93@africa.com,001-521-852-6613x22848,"8182 Oxford Umgwaqo, Centurion, 9623",iBhayi,Western Cape,8070,Tour manager,Zulu,N/A
'AS607344,Nobuhle,Nomndayi,Female,1972-01-09,53,Citizen,Tanzania,16873721,Asylum Seeker Permit,2025-07-27,2027-07-27,ASP79012,Application Submitted,0.33,gumanozizwe@org,(266)321-4339x396,"6825 Church Indlela, Vereeniging, 8138",Stellenbosch,Limpopo,5490,Primary school teacher,Zulu,20
'7209127695088,Thabani,Gence,Male,1972-09-12,53,Citizen,South Africa,41655115,N/A,N/A,N/A,N/A,N/A,0.87,jmyeni@co.za,001-865-294-1337x557,"16 Short Indlela, Polokwane, 4488",Newcastle,North West,3405,"Production assistant, radio",Zulu,N/A
'6012160224034,Dumisani,Mzukase,Female,1960-12-16,64,Citizen,South Africa,93436238,N/A,N/A,N/A,N/A,N/A,0.81,qkhuyameni@co.za,001-674-248-5070,"7492 West Indlela, Musina, 8415",Springs,Limpopo,8609,Environmental health practitioner,Zulu,N/A
'PR57497359,Constança,Neto,Female,1996-08-27,29,Citizen,Mozambique,MO644208,Relative's Visa,2023-10-25,2033-10-22,PER51973,N/A,0.71,vicente91@co.mz,(351) 917 855 988,"R. da Aldeia, S/N, 4075-293 Vila Nova de Santo André",Almada,Gauteng,4950-739,Administrador e especialista de conceção de base de dados,Portuguese,12
'9711158572054,Mandla,Nomndayi,Male,1997-11-15,27,Permanent Resident,South Africa,81124400,N/A,N/A,N/A,N/A,N/A,0.82,gugulethu09@africa.com,623-870-5428,"334 William Umgwaqo, Stellenbosch, 8595",Sasolburg,KwaZulu-Natal,2136,Magazine features editor,Zulu,N/A
'PR46803794,Lwandile,Sabela,Male,1995-12-13,29,Citizen,Ghana,G8138245,Retirement Visa,2024-07-03,2034-07-01,PER32884,N/A,0.69,ehangala@com.gh,001-496-280-5758,"724 Long Indlela, Soweto, 7699",George,North West,9673,"Production assistant, television",Zulu,3
'AS341497,Luyanda,Masuku,Male,1995-04-15,30,Asylum Seeker,Ghana,G9725917,Asylum Seeker Permit,2023-10-19,2025-10-18,ASP24079,Appeal Pending,0.74,xolonokulunga@com.gh,968.309.4181,"57 High Indawo, Witbank, 7487",Thohoyandou,Free State,7448,Radiation protection practitioner,Zulu,18
'9605022910036,Thembile,Mbuyazi,Female,1996-05-02,29,Citizen,South Africa,38296184,N/A,N/A,N/A,N/A,N/A,0.9,sembathwabhekokwakhe@africa.com,255-887-2800x94696,"4910 Albertina Sisulu Indlela, Thohoyandou, 2196",Mahikeng,Western Cape,4583,Print production planner,Zulu,N/A
'8204122572021,Thandazile,Mtolo,Female,1982-04-12,43,Citizen,South Africa,65847391,N/A,N/A,N/A,N/A,N/A,0.98,qmbuli@co.za,945.477.8240x46793,"2720 Clarence Isitaladi, Thohoyandou, 5570",Mbombela,Free State,9799,Copy,Zulu,N/A
'TV32128,सरल,मंडल,Male,2002-02-21,23,Permanent Resident,India,77300175,Critical Skills Visa,2022-11-09,2025-03-06,VIS71712,N/A,0.87,puurnnimaa90@co.in,00474 277842,"3167 सरल गोयल, बहादुरगंज-306627",फतेहपुर,Northern Cape,291167,"Education officer, community",Hindi,10
'PR21548462,Nomagugu,Dimbane,Female,1976-07-04,49,Citizen,Zimbabwe,ZI471093,Critical Skills Visa,2023-10-14,2033-10-11,PER58649,N/A,0.82,sameyanonjabulo@co.zw,3696675445,"3582 Nelson Mandela Indlela, Chatsworth, 2607",Benoni,KwaZulu-Natal,6610,"Designer, industrial/product",Zulu,11
'7602123216015,Nomcebo,Caluza,Female,1976-02-12,49,Citizen,South Africa,63025328,N/A,N/A,N/A,N/A,N/A,0.77,thalentendlondlo@za.net,(235)984-6012,"42 Voortrekker Umgwaqo, Polokwane, 3829",Kimberley,KwaZulu-Natal,7442,Camera operator,Zulu,N/A
'6103038361031,Njabulo,Dubazane,Male,1961-03-03,64,Citizen,South Africa,85535391,N/A,N/A,N/A,N/A,N/A,0.75,kmadide@za.net,+1-259-680-7786x95412,"7340 Smith Indlela, Mahikeng, 1687",Newcastle,North West,8970,"Education officer, environmental",Zulu,N/A
'AS778631,Vítor,Moreira,Male,1983-06-05,42,Citizen,Mozambique,MO168767,Asylum Seeker Permit,2025-07-05,2027-07-05,ASP13802,Rejected,0.47,jorge17@co.mz,(351) 930441558,"Largo Mélanie Moura, 67, 3352-317 Alverca do Ribatejo",Bragança,North West,3736-775,"Operador de máquinas de revestimento, metalização e acabamento de metais",Portuguese,9
'6511162289063,Nomagugu,Guliwe,Female,1965-11-16,59,Citizen,South Africa,90763104,N/A,N/A,N/A,N/A,N/A,0.99,ngubeninozibusiso@africa.com,(356)232-0687,"1864 Church Ithafa, George, 4355",George,Gauteng,3374,Data processing manager,Zulu,N/A
'5106047446053,Mlungisi,Khwela,Male,1951-06-04,74,Permanent Resident,South Africa,66487148,N/A,N/A,N/A,N/A,N/A,0.92,tmvelase@co.za,222-899-8449x910,"92 Albertina Sisulu Indlela, eGoli, 1434",George,Gauteng,4892,Tax adviser,Zulu,N/A
'TV26712,Thembeka,Mngomezulu,Female,1983-11-27,41,Permanent Resident,Zimbabwe,ZI123544,Critical Skills Visa,2023-12-30,2025-07-07,VIS78903,N/A,0.82,rvezi@co.zw,001-284-908-0760x3053,"9509 Gandhi Isitaladi, Krugersdorp, 3979",Polokwane,North West,7787,Special educational needs teacher,Zulu,8
'6908127044088,S'fiso,Gwamanda,Male,1969-08-12,56,Citizen,South Africa,27998103,N/A,N/A,N/A,N/A,N/A,0.95,sibusisiwegoje@co.za,(227)564-8507x7407,"61 Albertina Sisulu Indlela, Potchefstroom, 8088",iBhayi,KwaZulu-Natal,8435,Chartered public finance accountant,Zulu,N/A
'6301124813072,Thembekile,Shombela,Female,1963-01-12,62,Citizen,South Africa,54720387,N/A,N/A,N/A,N/A,N/A,0.8,vusumuzi19@za.net,001-572-358-4888x4936,"338 Prince Ithafa, Vereeniging, 9786",eThekwini,KwaZulu-Natal,6016,Homeopath,Zulu,N/A
'7403157730047,Bhekani,Mehloluhlaza,Male,1974-03-15,51,Permanent Resident,South Africa,18585333,N/A,N/A,N/A,N/A,N/A,0.92,ymdladla@africa.com,001-392-600-2824x7185,"3666 Elizabeth Indlela, eThekwini, 3999",Potchefstroom,North West,9202,Financial trader,Zulu,N/A
'6707260364057,Sihawukele,Sishi,Female,1967-07-26,58,Citizen,South Africa,64843651,N/A,N/A,N/A,N/A,N/A,0.8,umalevu@co.za,850.352.7035x2595,"18 Grey Ithafa, Welkom, 4986",Kathu,Mpumalanga,8360,Futures trader,Zulu,N/A
'TV14914,Claudio,Krebs,Male,2005-08-28,20,Citizen,Germany,234028799,Corporate Visa,2023-10-08,2026-08-22,VIS20787,N/A,0.59,marten18@de,0780009465,"Junckenring 0, 05606 Zossen",Oschatz,Eastern Cape,23420,Elektroniker,German,11
'6308040748059,Thabisile,Msibi,Female,1963-08-04,62,Citizen,South Africa,15352575,N/A,N/A,N/A,N/A,N/A,0.77,nyembezidumisani@co.za,001-229-465-6005x359,"9108 Commissioner Isitaladi, Chatsworth, 9595",Uitenhage,Eastern Cape,5788,Geochemist,Zulu,N/A
'6903277756064,Sandile,Makhedama,Male,1969-03-27,56,Citizen,South Africa,63866256,N/A,N/A,N/A,N/A,N/A,0.78,kmnquhe@za.net,232-992-3263,"622 Cecil Indlela, Boksburg, 2124",Bethlehem,Eastern Cape,1854,"Engineer, land",Zulu,N/A
'0108174517034,Bhekizizwe,Ntanzi,Female,2001-08-17,24,Citizen,South Africa,66873002,N/A,N/A,N/A,N/A,N/A,0.74,vngobese@africa.com,+1-781-295-9117x46072,"7543 Nelson Mandela Umgwaqo, Kathu, 4980",Middelburg,KwaZulu-Natal,5372,Chief Marketing Officer,Zulu,N/A
'PR14930747,Vusumuzi,Macingwane,Male,2005-05-05,20,Citizen,Ghana,G8746724,Corporate Visa,2024-02-09,2034-02-06,PER95593,N/A,0.75,nokulunga06@com.gh,(983)468-6326x32344,"4856 Edward Indlela, Vereeniging, 5575",Thohoyandou,Free State,9751,"Scientist, biomedical",Zulu,6
'4101087406037,SimphiweyiNkosi,Dlamlenze,Male,1941-01-08,84,Citizen,South Africa,20548709,N/A,N/A,N/A,N/A,N/A,0.85,nokulunga63@africa.com,001-948-458-6976,"8206 Church Indawo, Boksburg, 8012",Klerksdorp,North West,6029,"Production assistant, television",Zulu,N/A
'6401055924026,Mandlakhe,Mbunjwa,Male,1964-01-05,61,Citizen,South Africa,93065202,N/A,N/A,N/A,N/A,N/A,0.71,mzilanonjabulo@africa.com,001-795-878-1881,"95 Thomas Isitaladi, Newcastle, 7324",Stellenbosch,Mpumalanga,3096,Garment/textile technologist,Zulu,N/A
'4803108716055,Lwandile,Mlotshwa,Male,1948-03-10,77,Temporary Visa,South Africa,99072326,N/A,N/A,N/A,N/A,N/A,0.99,mshikilaamahle@co.za,443-820-1902x062,"37 Walter Sisulu Indawo, Centurion, 3915",eThekwini,Eastern Cape,8577,Research scientist (physical sciences),Zulu,N/A
'5511069392027,Musa,Phoswa,Male,1955-11-06,69,Permanent Resident,South Africa,52250132,N/A,N/A,N/A,N/A,N/A,0.97,nonkululekozinhle@za.net,361.770.8850,"6455 Gandhi Umgwaqo, Bethlehem, 1169",Springs,North West,4864,"Accountant, chartered",Zulu,N/A
'TV52429,Bhekizizwe,Madi,Female,1999-09-13,26,Citizen,Kenya,K2394483,Critical Skills Visa,2023-04-26,2025-09-02,VIS64288,N/A,0.68,thandazilendawo@co.ke,(844)798-0381x04986,"54 President Indlela, Thohoyandou, 6725",Vereeniging,KwaZulu-Natal,4984,Oncologist,Zulu,11
'9401024979043,Bhekisisa,Shombela,Female,1994-01-02,31,Permanent Resident,South Africa,80513913,N/A,N/A,N/A,N/A,N/A,0.76,sikhosanasfiso@za.net,7656265150,"2954 Edward Isitaladi, Mahikeng, 3260",uMgungundlovu,North West,9605,Electronics engineer,Zulu,N/A
'PR95498774,Mandla,Mcanyana,Male,1988-09-24,37,Temporary Visa,Eswatini,27863369,Critical Skills Visa,2024-01-31,2034-01-28,PER39485,N/A,0.7,kndawo@org,7399580806,"40 George Indlela, Vereeniging, 9891",Boksburg,Eastern Cape,4063,Camera operator,Zulu,19
'TV32240,Michelle,Navarro,Female,1973-12-17,51,Citizen,France,398876889,Corporate Visa,2024-12-25,2026-08-27,VIS78619,N/A,0.89,honorejacques@fr,02 37 55 51 41,"161, rue Laroche, 44188 Maury",Saint Jeanneboeuf,Limpopo,73372,web-ergonome,French,1
'4108303018052,Zibuyile,Mlondo,Female,1941-08-30,84,Citizen,South Africa,86021883,N/A,N/A,N/A,N/A,N/A,0.93,uthabizolo@africa.com,657-378-9500,"700 Milner Indlela, Rustenburg, 7026",Paarl,North West,7490,"Designer, exhibition/display",Zulu,N/A
'9005187704039,Sandile,Motha,Male,1990-05-18,35,Citizen,South Africa,51217471,N/A,N/A,N/A,N/A,N/A,0.77,mahayenkazimulo@za.net,496-926-3198x58826,"6352 York Ithafa, Welkom, 8094",Kathu,Gauteng,4289,Neurosurgeon,Zulu,N/A
'9202211069068,Thembeka,Mnqamu,Female,1992-02-21,33,Citizen,South Africa,82169643,N/A,N/A,N/A,N/A,N/A,0.8,enonkululeko@africa.com,590-600-9772x38488,"22 Long Indawo, iKapa, 2701",iBhayi,Mpumalanga,3062,Clinical research associate,Zulu,N/A
'9403302160040,Bhekokwakhe,Gagashe,Female,1994-03-30,31,Permanent Resident,South Africa,75504360,N/A,N/A,N/A,N/A,N/A,0.96,cshange@za.net,900-973-9145x9052,"551 Grey Indlela, Vanderbijlpark, 3770",Upington,North West,8296,"Engineer, broadcasting (operations)",Zulu,N/A
'7604018068080,Sandile,Mazalankosi,Male,1976-04-01,49,Permanent Resident,South Africa,66748311,N/A,N/A,N/A,N/A,N/A,0.8,nomthandazo98@co.za,3043369884,"18 Main Ithafa, Rustenburg, 2798",Mbombela,Western Cape,7831,Community development worker,Zulu,N/A
'4801039280093,Minenhle,Nonduma,Male,1948-01-03,77,Citizen,South Africa,60861380,N/A,N/A,N/A,N/A,N/A,0.85,mthokozisibinda@za.net,829.525.5510x059,"69 West Indlela, Tembisa, 6621",Paarl,Northern Cape,6911,Clinical cytogeneticist,Zulu,N/A
'5108020245013,Nobuhle,Nkwakha,Female,1951-08-02,74,Citizen,South Africa,64327760,N/A,N/A,N/A,N/A,N/A,0.77,luyanda80@za.net,(921)726-8348x433,"124 James Indawo, Krugersdorp, 5640",Vanderbijlpark,North West,4130,Chartered loss adjuster,Zulu,N/A
'PR62086922,Zenzele,Kubheka,Male,1980-05-28,45,Permanent Resident,Kenya,K9548668,Business Visa,2024-01-24,2034-01-21,PER10680,N/A,0.74,nmathunjwa@co.ke,(412)567-6553,"2207 President Isitaladi, Mahikeng, 5381",iKapa,Western Cape,2625,Armed forces training and education officer,Zulu,6
'PR83269904,Jules,Jourdan,Male,1991-05-17,34,Temporary Visa,United States,606248157,Retirement Visa,2023-02-25,2033-02-22,PER99615,N/A,0.71,xraynaud@us.com,02 23 45 98 49,"56, chemin de Ollivier, 50123 Sainte Augustin",Benoit,Limpopo,79320,gestionnaire de contrats informatiques,French,17
'6109173735098,Londisizwe,Mgabhi,Female,1961-09-17,64,Citizen,South Africa,45091762,N/A,N/A,N/A,N/A,N/A,0.72,lmkhwananzi@africa.com,803.909.3169,"574 Victoria Umgwaqo, iBhayi, 8602",Centurion,Gauteng,8600,"Designer, industrial/product",Zulu,N/A
'8104135066005,Njabulo,Mavuso,Male,1981-04-13,44,Citizen,South Africa,49440547,N/A,N/A,N/A,N/A,N/A,0.98,amahle03@africa.com,+1-568-619-0906x342,"3457 Albertina Sisulu Isitaladi, Klerksdorp, 8657",Uitenhage,Western Cape,1290,Plant breeder/geneticist,Zulu,N/A
'7108166047051,Vusumuzi,Kholose,Male,1971-08-16,54,Citizen,South Africa,11377420,N/A,N/A,N/A,N/A,N/A,0.99,lmahlangu@za.net,(862)453-4406x74943,"60 York Indawo, Krugersdorp, 7517",eGoli,Eastern Cape,3113,Garment/textile technologist,Zulu,N/A
'4806016549081,SimphiweyiNkosi,Xulu,Male,1948-06-01,77,Citizen,South Africa,33979836,N/A,N/A,N/A,N/A,N/A,0.91,jabulani77@za.net,6976301354,"63 King Indawo, uMgungundlovu, 5285",Mbombela,Eastern Cape,1040,Plant breeder/geneticist,Zulu,N/A
'7312256100059,Bhekani,Khulu,Male,1973-12-25,51,Citizen,South Africa,20280569,N/A,N/A,N/A,N/A,N/A,0.72,nobantukhezokhulu@co.za,976-562-9751x9034,"48 Church Umgwaqo, Mahikeng, 2501",Kathu,Gauteng,1950,"Lighting technician, broadcasting/film/video",Zulu,N/A
'9102106153047,Lungile,Mlalane,Male,1991-02-10,34,Citizen,South Africa,11075872,N/A,N/A,N/A,N/A,N/A,0.86,nomathalente40@co.za,609.257.9213,"9787 George Ithafa, Bloemfontein, 1175",uMgungundlovu,Gauteng,6756,"Teacher, primary school",Zulu,N/A
'5610217610062,Sphiwe,Nonduma,Male,1956-10-21,68,Citizen,South Africa,98011651,N/A,N/A,N/A,N/A,N/A,0.92,mandlakhevezi@za.net,001-932-992-1296x22231,"756 Gandhi Indlela, Boksburg, 2227",Mahikeng,Mpumalanga,8962,Environmental education officer,Zulu,N/A
'5810266222016,Sibusiso,Fanisa,Male,1958-10-26,66,Citizen,South Africa,18153405,N/A,N/A,N/A,N/A,N/A,0.89,jyei@co.za,656-234-0800x173,"18 Smith Indlela, iKapa, 4817",Kathu,North West,6619,Facilities manager,Zulu,N/A
'TV78842,Luísa,Baptista,Female,1988-11-08,36,Citizen,Mozambique,MO997642,Business Visa,2025-02-28,2027-04-23,VIS22444,N/A,0.62,mauro24@mozambique.com,(351) 939 962 743,"Rua do Maestro Afonso Valentim, S/N, 6079-796 Esposende",Vila Real de Santo António,Eastern Cape,6174-017,Operador de máquinas a vapor e caldeiras,Portuguese,10
