ID Number,First Name,Last Name,Gender,Date of Birth,Age,Immigration Status,Country of Origin,Passport Number,Visa Type,Visa Issue Date,Visa Expiry Date,Permit Number,Asylum Status,Biometric Score,Email,Phone Number,Address,City,Province,Postal Code,Occupation,Language,Years in SA
'4707113570007,Nozibusiso,Kunene,Female,1947-07-11,78,Citizen,South Africa,89489869,N/A,N/A,N/A,N/A,N/A,0.9,nobantumbanjwa@africa.com,5247979926,"927 Queen Isitaladi, uMgungundlovu, 4917",Witbank,Eastern Cape,1914,Personal assistant,Zulu,N/A
'PR91311620,Minenhle,Khambule,Male,2004-01-21,21,Permanent Resident,Malawi,61977729,Corporate Visa,2024-10-05,2034-10-03,PER24385,N/A,0.77,pntanzi@com,001-780-831-3668x7585,"35 President Ithafa, Soweto, 9086",Klerksdorp,KwaZulu-Natal,6398,Printmaker,Zulu,16
'4705160976041,Siphesihle,Msani,Female,1947-05-16,78,Citizen,South Africa,26134556,N/A,N/A,N/A,N/A,N/A,0.7,chibivusumuzi@za.net,001-402-779-3970x3838,"590 Somerset Ithafa, iKapa, 9662",uMgungundlovu,North West,3501,Farm manager,Zulu,N/A
'6811285027093,Mzamo,Qwabe,Male,1968-11-28,56,Citizen,South Africa,58606428,N/A,N/A,N/A,N/A,N/A,0.99,nomasonto69@za.net,(480)959-3899,"8074 Victoria Ithafa, Chatsworth, 6989",Polokwane,Northern Cape,6188,Agricultural consultant,Zulu,N/A
'0301235439090,Mandla,Msani,Male,2003-01-23,22,Citizen,South Africa,94756787,N/A,N/A,N/A,N/A,N/A,0.95,nobantuphuthini@co.za,7835076358,"4519 Prince Indawo, Kimberley, 1821",Boksburg,Mpumalanga,7382,Airline pilot,Zulu,N/A
'6707127848072,Thabani,Anele,Male,1967-07-12,58,Citizen,South Africa,69509101,N/A,N/A,N/A,N/A,N/A,0.76,mnqobi56@co.za,001-370-995-3123x51790,"8777 West Umgwaqo, Stellenbosch, 7963",eGoli,Northern Cape,9284,"Research officer, trade union",Zulu,N/A
'8210262180069,Gugu,Nondlela,Female,1982-10-26,42,Permanent Resident,South Africa,73351646,N/A,N/A,N/A,N/A,N/A,0.72,thabisachonco@africa.com,211.686.7426,"65 Milner Umgwaqo, Uitenhage, 1511",Rustenburg,Free State,1667,Fisheries officer,Zulu,N/A
'9011274185002,Nothando,Mgabhi,Female,1990-11-27,34,Permanent Resident,South Africa,96617377,N/A,N/A,N/A,N/A,N/A,0.73,zakhele22@za.net,826.238.4095x664,"254 Charles Indlela, iBhayi, 1675",Vanderbijlpark,Northern Cape,6454,Insurance claims handler,Zulu,N/A
'8312045369059,Minenhle,Mahlinza,Male,1983-12-04,41,Citizen,South Africa,29702176,N/A,N/A,N/A,N/A,N/A,0.85,thalentegebashe@africa.com,+1-627-242-5070x218,"8031 King Umgwaqo, Klerksdorp, 4142",Bethlehem,Northern Cape,6483,Commercial/residential surveyor,Zulu,N/A
'PR91111804,Rui,Barros,Male,1984-05-08,41,Citizen,Mozambique,MO144037,Relative's Visa,2023-06-15,2033-06-12,PER61109,N/A,0.64,leonardo52@mozambique.com,(351) 968193794,"Alameda de Moura, 86, 9802-362 Penafiel",Ourém,Gauteng,5045-462,Polidor e acabador de artigos de vidro,Portuguese,8
'5607020568079,Thalente,Mbuli,Female,1956-07-02,69,Citizen,South Africa,28053693,N/A,N/A,N/A,N/A,N/A,0.88,jgcumisa@co.za,929-444-0579,"51 Short Ithafa, Vereeniging, 2747",Thohoyandou,Eastern Cape,7089,"Scientist, marine",Zulu,N/A
'5511027661059,Sandile,Malembe,Male,1955-11-02,69,Citizen,South Africa,56556926,N/A,N/A,N/A,N/A,N/A,0.88,zjokiwe@africa.com,896-926-1487x504,"588 Charles Umgwaqo, Sasolburg, 2444",Newcastle,Limpopo,3138,Camera operator,Zulu,N/A
'TV14645,लीला,छेत्री,Female,1997-10-26,27,Citizen,India,79348438,Business Visa,2024-03-25,2026-04-27,VIS55186,N/A,0.56,sjettlii@co.in,+91 182 8167716,"91/5477 खत्री, चंबा 637312",अमरपुर,Northern Cape,750219,Systems analyst,Hindi,5
'7507056986053,Mandlakhe,Onjengenyamazane,Male,1975-07-05,50,Asylum Seeker,South Africa,98270268,N/A,N/A,N/A,N/A,N/A,0.7,nonhlanhla71@africa.com,001-543-916-5148x546,"2299 Victoria Umgwaqo, Upington, 7262",Krugersdorp,Eastern Cape,7528,Insurance risk surveyor,Zulu,N/A
'5301189474045,Nhlanhla,Sothole,Male,1953-01-18,72,Asylum Seeker,South Africa,68345125,N/A,N/A,N/A,N/A,N/A,0.79,icibane@co.za,(579)936-9077x7970,"524 Elizabeth Indawo, Witbank, 4815",Kathu,KwaZulu-Natal,1259,Health service manager,Zulu,N/A
'PR91024739,Vusumuzi,Ndlangamandla,Male,1985-11-26,39,Citizen,Ghana,G4319141,Work Visa,2024-02-02,2034-01-30,PER79917,N/A,0.75,silondilemakhaza@com.gh,+1-744-551-0909x38330,"46 West Isitaladi, Witbank, 8749",iBhayi,Limpopo,7636,Dance movement psychotherapist,Zulu,16
'TV94178,Sphiwe,Songiya,Male,1984-09-15,41,Citizen,Botswana,BO227797,Corporate Visa,2024-11-11,2025-02-18,VIS38385,N/A,0.73,dumisanomusa@com,928-467-7648,"2427 High Indawo, Kimberley, 8529",Vereeniging,Eastern Cape,5383,Forensic scientist,Zulu,17
'5902204398015,Zenzile,Bikelwayo,Female,1959-02-20,66,Temporary Visa,South Africa,31844200,N/A,N/A,N/A,N/A,N/A,0.82,bmkhandlela@co.za,(543)860-0408x9667,"574 Long Umgwaqo, eThekwini, 7307",Uitenhage,Limpopo,5100,Corporate treasurer,Zulu,N/A
'PR78536423,Njabulo,Madlala,Male,1991-06-07,34,Citizen,Zambia,19477468,Study Visa,2024-09-27,2034-09-25,PER41121,N/A,0.86,lnontanda@net,(282)385-2650x83220,"150 Gandhi Indlela, Krugersdorp, 4615",Kimberley,Northern Cape,8663,Interior and spatial designer,Zulu,11
'AS589117,गोविंदा,रॉय चौधरी,Male,1978-11-18,46,Temporary Visa,India,42158106,Asylum Seeker Permit,2023-03-25,2025-03-24,ASP10676,Interview Scheduled,0.42,daasguptaasvrnn@co.in,+91 318 0902044,"9 प्रधान, अलांग-622831",अनंतनाग,Northern Cape,276454,"Surveyor, building",Hindi,6
'AS538761,Nath,Goncalves,Female,1978-03-09,47,Citizen,United Kingdom,125764443,Asylum Seeker Permit,2023-08-21,2025-08-20,ASP17680,Refugee Status Granted,0.44,moniquearnaud@uk.com,0232180853,"5, boulevard Dupuy, 30296 Colas",RenaultBourg,Free State,12613,ouvrier plasturgiste,French,0
'5312207677015,Mthokozisi,Mbhobho,Male,1953-12-20,71,Citizen,South Africa,73335702,N/A,N/A,N/A,N/A,N/A,0.7,dumisilemavela@africa.com,(508)958-5427x3362,"79 Cecil Umgwaqo, Musina, 4086",Middelburg,Free State,8747,Higher education lecturer,Zulu,N/A
'AS660264,Thabisa,Mtshali,Female,1981-03-23,44,Citizen,Zimbabwe,ZI855440,Asylum Seeker Permit,2024-12-27,2026-12-27,ASP55851,Under Review,0.36,nozizwe78@zimbabwe.com,001-452-884-9554x23367,"90 Clarence Indlela, iBhayi, 3112",Welkom,Limpopo,8153,"Librarian, academic",Zulu,12
'4805290086091,Thabisile,Hlubi,Female,1948-05-29,77,Temporary Visa,South Africa,45644869,N/A,N/A,N/A,N/A,N/A,0.77,nobuhle28@za.net,+1-551-278-9814,"683 William Indlela, Potchefstroom, 4694",Bethlehem,North West,2741,"Psychologist, clinical",Zulu,N/A
'9509017078057,Vusumuzi,Ndabase,Male,1995-09-01,30,Citizen,South Africa,25647433,N/A,N/A,N/A,N/A,N/A,0.95,musa65@africa.com,+1-713-942-9595x65066,"3121 Napier Indawo, Randfontein, 6387",Stellenbosch,Northern Cape,3934,Advertising account planner,Zulu,N/A
'0212315920097,Lungile,Songiya,Male,2002-12-31,22,Citizen,South Africa,95089640,N/A,N/A,N/A,N/A,N/A,0.89,sibongile96@africa.com,2632172400,"2034 Oxford Isitaladi, Rustenburg, 1253",Vanderbijlpark,North West,3059,Product/process development scientist,Zulu,N/A
'5912143231003,Thalente,Mdunge,Female,1959-12-14,65,Citizen,South Africa,42533780,N/A,N/A,N/A,N/A,N/A,1.0,mlungisisonqandile@za.net,351.957.9772x278,"81 President Indawo, Kathu, 8516",Kimberley,Eastern Cape,3851,Museum education officer,Zulu,N/A
'5306227282033,Sibonelo,Nkomose,Male,1953-06-22,72,Citizen,South Africa,83656292,N/A,N/A,N/A,N/A,N/A,0.75,thandazile59@za.net,+1-627-202-8095x10232,"2071 George Isitaladi, Randfontein, 7389",Stellenbosch,Limpopo,7597,"Nurse, adult",Zulu,N/A
'0103157502020,Sphiwe,Mabuyakhulu,Male,2001-03-15,24,Permanent Resident,South Africa,18929832,N/A,N/A,N/A,N/A,N/A,0.79,thembisile13@za.net,896.862.4589x1773,"8730 Adelaide Isitaladi, Newcastle, 9156",Welkom,North West,8785,Field trials officer,Zulu,N/A
'PR82198395,Olwethu,Madide,Female,1988-01-30,37,Citizen,Zimbabwe,ZI849952,Study Visa,2023-10-15,2033-10-12,PER83479,N/A,0.91,bhekisisasembathwa@zimbabwe.com,001-586-741-0408x96065,"9564 Napier Ithafa, Newcastle, 4563",iKapa,Gauteng,5111,"Scientist, marine",Zulu,3
'6706239200034,Mlungisi,Mgabhi,Male,1967-06-23,58,Citizen,South Africa,52086253,N/A,N/A,N/A,N/A,N/A,0.9,tvunisa@za.net,6894456330,"2976 York Umgwaqo, Kimberley, 3934",uMgungundlovu,Eastern Cape,5304,Automotive engineer,Zulu,N/A
'4008095495093,S'fiso,Mngomezulu,Male,1940-08-09,85,Citizen,South Africa,81838489,N/A,N/A,N/A,N/A,N/A,0.87,eshandu@za.net,323-692-5199x416,"338 George Isitaladi, Thohoyandou, 6272",Klerksdorp,Mpumalanga,7835,Comptroller,Zulu,N/A
'PR46738857,Mnqobi,Ngwane,Female,1984-10-19,40,Citizen,Tanzania,49496071,Study Visa,2024-08-18,2034-08-16,PER37778,N/A,0.74,mshangase@net,001-519-504-0366x290,"684 Frere Isitaladi, Benoni, 1431",Tembisa,Western Cape,2933,Aid worker,Zulu,10
'PR75445295,帅,李,Male,2002-07-12,23,Asylum Seeker,China,93463991,Corporate Visa,2024-01-08,2034-01-05,PER38013,N/A,0.71,weishi@com.cn,13378988803,黑龙江省通辽市锡山曹街y座 390332,荆门县,Limpopo,110149,高级物业顾问/物业顾问,Mandarin,5
'5508243232057,Khanyisile,Mdakane,Female,1955-08-24,70,Citizen,South Africa,69962006,N/A,N/A,N/A,N/A,N/A,0.81,andile68@co.za,+1-732-212-1530x810,"6450 Cecil Isitaladi, Springs, 9697",Krugersdorp,Northern Cape,7051,Chartered accountant,Zulu,N/A
'9310166807030,Vusumuzi,Sikwayo,Male,1993-10-16,31,Citizen,South Africa,54470663,N/A,N/A,N/A,N/A,N/A,0.98,shoyisandumiso@za.net,001-301-309-5353x266,"84 Joseph Ithafa, Potchefstroom, 1099",George,KwaZulu-Natal,8911,Communications engineer,Zulu,N/A
'9205100350030,Ndumiso,Makhoba,Female,1992-05-10,33,Citizen,South Africa,55082123,N/A,N/A,N/A,N/A,N/A,0.96,zinhlencusi@africa.com,784.541.1241,"85 West Indawo, Stellenbosch, 4022",Tembisa,Western Cape,7727,Diagnostic radiographer,Zulu,N/A
'7909056339091,Siyabonga,Ayize,Male,1979-09-05,46,Citizen,South Africa,12109827,N/A,N/A,N/A,N/A,N/A,0.94,musamhlungu@za.net,001-466-242-0520,"6958 Thomas Ithafa, eThekwini, 6828",Paarl,Gauteng,9653,Diplomatic Services operational officer,Zulu,N/A
'4202156924005,Sandile,Shabane,Male,1942-02-15,83,Citizen,South Africa,80209381,N/A,N/A,N/A,N/A,N/A,0.79,mashimanezinhle@za.net,688.435.4637,"473 Grey Isitaladi, Chatsworth, 8412",Bloemfontein,Gauteng,8374,Product designer,Zulu,N/A
'6508020063028,Dumisani,Khwela,Female,1965-08-02,60,Citizen,South Africa,14136313,N/A,N/A,N/A,N/A,N/A,0.98,sibusiso53@co.za,775.636.8738x4145,"579 Adelaide Isitaladi, Musina, 3988",Kimberley,North West,2985,"Therapist, drama",Zulu,N/A
'8401086419077,Sibusiso,Ncwane,Male,1984-01-08,41,Citizen,South Africa,41908118,N/A,N/A,N/A,N/A,N/A,0.85,mthokozisi95@za.net,342-944-6469x503,"67 Thomas Umgwaqo, Stellenbosch, 1928",Witbank,Western Cape,8719,Ergonomist,Zulu,N/A
'5409185776050,Lwandile,Mqadi,Male,1954-09-18,71,Temporary Visa,South Africa,30778350,N/A,N/A,N/A,N/A,N/A,0.92,fbukhosini@africa.com,001-265-695-5522,"858 Paul Kruger Ithafa, Kimberley, 9266",Uitenhage,Free State,2388,"Engineer, control and instrumentation",Zulu,N/A
'AS154495,Bernard,Alexandre,Male,1975-08-05,50,Citizen,United Kingdom,174864343,Asylum Seeker Permit,2022-11-28,2024-11-27,ASP86930,Refugee Status Granted,0.34,victor91@co.uk,+33 4 91 07 52 02,"2, avenue Aimée Dubois, 09327 Leblanc",Blanchard-la-Forêt,Northern Cape,58745,technicien électrotechnicien électrotechnicienne,French,10
'TV32797,Maurice,Menard,Male,1995-03-31,30,Permanent Resident,Democratic Republic of Congo,78667568,Critical Skills Visa,2025-03-16,2027-02-27,VIS22949,N/A,0.8,bernardrenault@org,06 32 35 31 80,"10, avenue de Guillon, 41706 Renard",Gauthierboeuf,North West,03130,vendeur en animalerie,French,10
'4005272675072,Nomalanga,Khukhuza,Female,1940-05-27,85,Citizen,South Africa,70398818,N/A,N/A,N/A,N/A,N/A,0.93,gkhambule@za.net,4683924728,"8809 Edward Ithafa, Springs, 2779",Paarl,Northern Cape,8577,Diplomatic Services operational officer,Zulu,N/A
'4207125849094,Sibusiso,Mqungebe,Male,1942-07-12,83,Citizen,South Africa,26430541,N/A,N/A,N/A,N/A,N/A,0.92,nomasontomathebula@za.net,759-634-3053,"36 Commissioner Isitaladi, Thohoyandou, 9924",Witbank,KwaZulu-Natal,3356,"Psychologist, clinical",Zulu,N/A
'0010072278082,Zakhele,Luqe,Female,2000-10-07,24,Permanent Resident,South Africa,19935722,N/A,N/A,N/A,N/A,N/A,0.94,thumbelaolwethu@africa.com,001-743-207-0767x01082,"59 President Umgwaqo, Musina, 5415",Sasolburg,Western Cape,5541,Clinical cytogeneticist,Zulu,N/A
'7101129727011,Thabani,Khaphela,Male,1971-01-12,54,Citizen,South Africa,71710972,N/A,N/A,N/A,N/A,N/A,0.8,vthusini@co.za,474.850.3275x58276,"6958 Edward Umgwaqo, Randfontein, 2060",Vanderbijlpark,Gauteng,4799,Volunteer coordinator,Zulu,N/A
'TV21312,Vusumuzi,Sibanda,Male,1991-06-28,34,Asylum Seeker,Zimbabwe,ZI656885,Work Visa,2024-11-10,2026-12-17,VIS45735,N/A,0.61,nqumelanonhlanhla@co.zw,474-545-3806,"95 Joseph Umgwaqo, Bethlehem, 9931",Witbank,Gauteng,2251,"Engineer, agricultural",Zulu,10
'5011280994049,Silondile,Thela,Female,1950-11-28,74,Citizen,South Africa,23691453,N/A,N/A,N/A,N/A,N/A,0.9,olwethumkhathini@africa.com,001-341-305-3477x857,"657 West Ithafa, Kimberley, 5044",Mbombela,Gauteng,6724,"Horticulturist, amenity",Zulu,N/A
'9903314717003,Thabisile,Masuku,Female,1999-03-31,26,Permanent Resident,South Africa,65675472,N/A,N/A,N/A,N/A,N/A,0.77,dingilathembisile@africa.com,+1-275-225-3131x344,"164 Somerset Umgwaqo, Musina, 2422",iKapa,Limpopo,1607,Customer service manager,Zulu,N/A
'6509097401073,Sandile,Ncube,Male,1965-09-09,60,Citizen,South Africa,84672716,N/A,N/A,N/A,N/A,N/A,0.7,sihawukele46@africa.com,(227)740-7742x2501,"68 King Indawo, Krugersdorp, 7249",Klerksdorp,Western Cape,2711,Tourist information centre manager,Zulu,N/A
'6010194596028,Owethu,Ngwazi,Female,1960-10-19,64,Citizen,South Africa,31159050,N/A,N/A,N/A,N/A,N/A,0.81,simelanenozizwe@co.za,722-237-9585,"65 Prince Ithafa, Paarl, 7671",Boksburg,Western Cape,6214,Make,Zulu,N/A
'6807186038060,Musa,Khathide,Male,1968-07-18,57,Citizen,South Africa,47021025,N/A,N/A,N/A,N/A,N/A,0.89,minenhle89@africa.com,(317)942-0491x901,"41 James Umgwaqo, Springs, 3346",George,Free State,5954,Immunologist,Zulu,N/A
'5403234215071,Nomvula,Mhlambo,Female,1954-03-23,71,Permanent Resident,South Africa,90183112,N/A,N/A,N/A,N/A,N/A,0.79,sibonelo50@za.net,570.205.0156x109,"703 Albertina Sisulu Indawo, Upington, 3302",Sasolburg,Northern Cape,5146,"Engineer, technical sales",Zulu,N/A
'AS990055,अनन्‍त,चोपरा,Male,2002-04-23,23,Citizen,India,64195111,Asylum Seeker Permit,2024-08-30,2026-08-30,ASP99143,Refugee Status Granted,0.67,maalikdiliip@co.in,09219 118160,"11/9684 अणिमा बनर्जी, देवास-452271",अनन्तपुर,Gauteng,093356,Private music teacher,Hindi,6
'6605207420027,S'fiso,Maphindela,Male,1966-05-20,59,Citizen,South Africa,60945447,N/A,N/A,N/A,N/A,N/A,0.75,thandoweza@africa.com,799.262.2712x065,"4563 Thomas Isitaladi, Sasolburg, 3508",Klerksdorp,Eastern Cape,1944,"Editor, film/video",Zulu,N/A
'TV97729,Thando,Khuyameni,Male,1981-10-25,43,Permanent Resident,Somalia,29101241,Relative's Visa,2024-12-01,2025-08-31,VIS43361,N/A,0.58,athusi@net,299.771.9063,"515 Adelaide Ithafa, Kathu, 8964",Soweto,Eastern Cape,8373,"Psychologist, clinical",Zulu,13
'TV46153,Alexandre,Rocher,Male,1970-08-29,55,Citizen,United Kingdom,390034141,Relative's Visa,2025-03-16,2027-04-22,VIS58154,N/A,0.79,tristanblin@co.uk,+33 (0)5 81 19 28 00,"385, rue Maggie Guillet, 87519 Leleu-sur-Garnier",Nguyen-la-Forêt,Gauteng,55708,chargé de projet événementiel,French,16
'TV30461,海燕,杨,Female,1979-06-12,46,Citizen,China,30796309,Retirement Visa,2024-04-03,2024-11-19,VIS66094,N/A,0.75,tyi@com.cn,18589493565,山西省辛集县闵行重庆街o座 943815,济南市,KwaZulu-Natal,110109,医疗器械销售代表,Mandarin,19
'8903153557089,Bhekizizwe,Gcumisa,Female,1989-03-15,36,Citizen,South Africa,18147573,N/A,N/A,N/A,N/A,N/A,0.97,khozamandlakhe@za.net,(633)314-5575x002,"2474 Milner Ithafa, Bloemfontein, 3067",Rustenburg,Eastern Cape,3967,Ranger/warden,Zulu,N/A
'8310026287099,Siyabonga,Shange,Male,1983-10-02,42,Temporary Visa,South Africa,74512373,N/A,N/A,N/A,N/A,N/A,0.94,mkhungothandazile@africa.com,463-779-3676x366,"126 George Isitaladi, Klerksdorp, 5970",Welkom,Eastern Cape,6434,"Development worker, international aid",Zulu,N/A
'0010048592015,Musa,Mshibe,Male,2000-10-04,25,Citizen,South Africa,15174708,N/A,N/A,N/A,N/A,N/A,0.87,nomathemba08@za.net,458-571-3100x910,"2413 Napier Ithafa, Kimberley, 1317",Springs,Western Cape,9241,"Pharmacist, community",Zulu,N/A
'PR88706167,Jabulani,Mawewe,Male,2000-04-24,25,Citizen,Eswatini,57554374,Relative's Visa,2024-11-27,2034-11-25,PER85047,N/A,0.93,vmsani@net,617.876.0676x25274,"7656 Church Ithafa, Vanderbijlpark, 4124",eThekwini,Western Cape,6835,"Scientist, research (physical sciences)",Zulu,4
'AS605924,Nomathalente,Phetha,Female,1981-05-29,44,Citizen,Somalia,56629101,Asylum Seeker Permit,2023-07-31,2025-07-30,ASP22953,Refugee Status Granted,0.32,silondilenkwali@net,481-721-4161x8504,"521 Oxford Umgwaqo, George, 7478",Paarl,Eastern Cape,7779,Senior tax professional/tax inspector,Zulu,16
'PR56100932,Mandla,Gubhela,Male,1997-12-02,27,Citizen,Nigeria,N9307758,Critical Skills Visa,2023-01-05,2033-01-02,PER56696,N/A,0.72,londisizwendlanya@com.ng,001-515-931-9419x41092,"683 Smith Indawo, Witbank, 5628",eGoli,Eastern Cape,7706,Network engineer,Zulu,10
'AS771480,Nothando,Ntshiza,Female,1977-06-11,48,Citizen,Zimbabwe,ZI193067,Asylum Seeker Permit,2025-03-21,2027-03-21,ASP83114,Refugee Status Granted,0.57,ngidisfiso@zimbabwe.com,836.537.5673,"9599 Voortrekker Indlela, Randfontein, 1954",Klerksdorp,KwaZulu-Natal,3227,Actor,Zulu,3
'8505129339083,Jabulani,Nondlela,Male,1985-05-12,40,Citizen,South Africa,66082860,N/A,N/A,N/A,N/A,N/A,0.98,lwandile44@za.net,617-855-5858,"6429 York Indawo, eThekwini, 5438",Centurion,Mpumalanga,8830,"Designer, multimedia",Zulu,N/A
'PR80857461,Nobuhle,Khathide,Female,1973-05-12,52,Citizen,Malawi,60756536,Business Visa,2023-03-30,2033-03-27,PER76399,N/A,0.76,cmkhumbuzi@net,(799)678-7962x833,"99 Church Indawo, Newcastle, 2365",Witbank,Mpumalanga,3310,"Conservation officer, nature",Zulu,7
'8001162478063,Nothando,Madi,Female,1980-01-16,45,Citizen,South Africa,86345406,N/A,N/A,N/A,N/A,N/A,0.79,ugengeshe@co.za,+1-361-436-3583x135,"29 Frere Umgwaqo, Newcastle, 3787",Tembisa,Gauteng,8502,"Engineer, agricultural",Zulu,N/A
'5809101174071,Nomalanga,Maphanga,Female,1958-09-10,67,Permanent Resident,South Africa,87572404,N/A,N/A,N/A,N/A,N/A,0.84,nozibusiso60@co.za,731.439.5971x189,"11 Smith Indlela, Bethlehem, 9959",Vereeniging,Western Cape,8759,Structural engineer,Zulu,N/A
'0001309386053,Andile,Mhlongo,Male,2000-01-30,25,Citizen,South Africa,27596777,N/A,N/A,N/A,N/A,N/A,0.78,mjwaranomusa@africa.com,3232325818,"70 Long Ithafa, uMgungundlovu, 7752",Mbombela,North West,3649,"Teacher, adult education",Zulu,N/A
'9708031160049,Olwethu,Gasa,Female,1997-08-03,28,Citizen,South Africa,63106065,N/A,N/A,N/A,N/A,N/A,0.97,khulusenomvula@co.za,914-257-8247x120,"56 Paul Kruger Ithafa, Bloemfontein, 7033",Sasolburg,Gauteng,4026,Tour manager,Zulu,N/A
'PR25187436,Vusumuzi,Jokiwe,Male,2003-03-03,22,Citizen,Ghana,G7158017,Retirement Visa,2024-08-25,2034-08-23,PER60737,N/A,0.72,ithela@ghana.com,(401)928-0813x786,"92 York Ithafa, Mahikeng, 7148",uMgungundlovu,Gauteng,3972,"Psychologist, prison and probation services",Zulu,10
'7403130682046,Thandiwe,Jali,Female,1974-03-13,51,Citizen,South Africa,37075497,N/A,N/A,N/A,N/A,N/A,0.76,sithembisomkhize@africa.com,676.643.2117x9015,"27 Napier Indlela, Soweto, 1522",Witbank,KwaZulu-Natal,9758,Microbiologist,Zulu,N/A
'9812272675069,Bhekisisa,Dimbani,Female,1998-12-27,26,Citizen,South Africa,80011528,N/A,N/A,N/A,N/A,N/A,0.99,mthokozisimayise@africa.com,+1-631-501-9330x9432,"51 Commissioner Indlela, Musina, 8914",Middelburg,Western Cape,8215,"Pharmacist, community",Zulu,N/A
'5412220131084,Sibongile,Silangwe,Female,1954-12-22,70,Citizen,South Africa,26312108,N/A,N/A,N/A,N/A,N/A,0.77,shezithabisile@africa.com,384-760-1041,"85 Grey Umgwaqo, Mbombela, 5878",Mahikeng,Western Cape,1579,"Clinical scientist, histocompatibility and immunogenetics",Zulu,N/A
'5603185548081,Lungile,Mdladla,Male,1956-03-18,69,Citizen,South Africa,16732495,N/A,N/A,N/A,N/A,N/A,0.85,bhekanisompisi@africa.com,(655)757-3765,"3212 King Indlela, Randfontein, 9859",iKapa,Western Cape,2308,"Social research officer, government",Zulu,N/A
'PR12608939,Minenhle,Magagula,Male,1998-07-20,27,Citizen,Malawi,34019757,Critical Skills Visa,2023-07-02,2033-06-29,PER48222,N/A,0.69,thabisile17@com,296.747.6187,"2316 Cecil Indawo, Bethlehem, 4220",Vanderbijlpark,Free State,1273,Meteorologist,Zulu,14
'8805246946040,SimphiweyiNkosi,Phethela,Male,1988-05-24,37,Permanent Resident,South Africa,14722065,N/A,N/A,N/A,N/A,N/A,0.72,hlabisanomagugu@za.net,001-830-350-1964x95832,"87 Clarence Indawo, Kathu, 3788",Stellenbosch,Western Cape,8405,Graphic designer,Zulu,N/A
'7906181661055,Sibusisiwe,Motha,Female,1979-06-18,46,Permanent Resident,South Africa,33457599,N/A,N/A,N/A,N/A,N/A,0.81,jabulanivangisa@africa.com,(717)452-8453,"8950 Queen Indawo, Bloemfontein, 5406",Vereeniging,KwaZulu-Natal,8086,Higher education lecturer,Zulu,N/A
'5801254052085,Nomcebo,Binda,Female,1958-01-25,67,Citizen,South Africa,12424801,N/A,N/A,N/A,N/A,N/A,0.83,nhlanhla30@africa.com,001-392-553-1606x69966,"221 Stanley Ithafa, Benoni, 5961",Newcastle,Western Cape,5971,Psychotherapist,Zulu,N/A
'TV23114,Nqobizitha,Mpofana,Female,1975-03-16,50,Asylum Seeker,Tanzania,42960839,Business Visa,2025-03-13,2027-05-02,VIS35482,N/A,0.73,emathaba@net,(824)376-8552x9403,"12 Jan Smuts Umgwaqo, Newcastle, 3184",Mahikeng,Eastern Cape,9848,Catering manager,Zulu,11
'AS527484,Nonjabulo,Mngoma,Female,1975-04-05,50,Citizen,Ethiopia,91524155,Asylum Seeker Permit,2025-03-25,2027-03-25,ASP42262,Application Submitted,0.8,lmnqayi@net,(909)659-9576x374,"3751 Edward Indlela, Upington, 3253",Mbombela,Free State,8732,"Editor, magazine features",Zulu,2
'7111180951042,Zenzile,Mlangatshe,Female,1971-11-18,53,Citizen,South Africa,59247968,N/A,N/A,N/A,N/A,N/A,0.83,unzama@africa.com,001-502-974-3098,"64 Grey Indlela, Vanderbijlpark, 7839",Uitenhage,Free State,5178,Health and safety inspector,Zulu,N/A
'8603312563054,Thembekile,Dlabazane,Female,1986-03-31,39,Citizen,South Africa,10466690,N/A,N/A,N/A,N/A,N/A,0.99,dlodlothandeka@co.za,(804)222-6159x193,"91 Albertina Sisulu Indawo, Sasolburg, 6987",Welkom,Free State,5708,Geophysical data processor,Zulu,N/A
'5404295699098,Thabani,Mlungisi,Male,1954-04-29,71,Citizen,South Africa,67506518,N/A,N/A,N/A,N/A,N/A,0.83,bhekani89@za.net,2553135460,"3308 Nelson Mandela Isitaladi, Springs, 9471",Boksburg,Free State,3543,Electronics engineer,Zulu,N/A
'PR88860070,Claas,Hornig,Male,1998-10-29,26,Citizen,Germany,998905065,Relative's Visa,2023-11-26,2033-11-23,PER45886,N/A,0.8,delia26@de,03635787209,"Kohlallee 1153, 01297 Ilmenau",Tirschenreuth,Western Cape,93058,Asphaltbauer,German,15
'4511015847084,Mlungisi,Mangena,Male,1945-11-01,79,Citizen,South Africa,95353609,N/A,N/A,N/A,N/A,N/A,0.89,noxolo48@africa.com,(786)380-0616,"6263 Elizabeth Indawo, Rustenburg, 5556",Kathu,Free State,7960,Database administrator,Zulu,N/A
'TV74139,शोभा,चोपरा,Female,1980-11-25,44,Citizen,India,54684805,Business Visa,2023-08-20,2024-12-13,VIS54630,N/A,0.53,lobogopaal@india.com,+91 135 2341623,"46/9266 मंडल, देहरा-709955",फतहपुर,Western Cape,455444,"Engineer, petroleum",Hindi,0
'8811266952011,Mlungisi,Nyawokhulu,Male,1988-11-26,36,Citizen,South Africa,44988512,N/A,N/A,N/A,N/A,N/A,0.99,ndumiso59@za.net,392-757-3064,"84 Oxford Ithafa, Sasolburg, 6717",Mahikeng,Limpopo,8180,Medical sales representative,Zulu,N/A
