ID Number,First Name,Last Name,Gender,Date of Birth,Age,Immigration Status,Country of Origin,Passport Number,Visa Type,Visa Issue Date,Visa Expiry Date,Permit Number,Asylum Status,Email,Phone Number,Address,City,Province,Postal Code,Occupation,Language,Years in SA
'TV56351,Thuthukile,Bhembe,Female,1990-06-06,35,Citizen,Somalia,73079138,Business Visa,2024-03-22,2026-05-05,VIS56065,N/A,mandla01@org,+1-574-282-3884x820,"1009 Thomas Ithafa, Krugersdorp, 6278",Uitenhage,Gauteng,5080,"Designer, multimedia",Zulu,6
'9303281140070,Thembekile,Mgazi,Female,1993-03-28,32,Citizen,South Africa,73613708,N/A,N/A,N/A,N/A,N/A,lmajozi@co.za,001-826-507-4286x571,"489 Paul Kruger Indawo, Vereeniging, 1411",Thohoyandou,North West,9799,"Copywriter, advertising",Zulu,N/A
'4212142816043,Mnqobi,Mondise,Female,1942-12-14,82,Citizen,South Africa,46610585,N/A,N/A,N/A,N/A,N/A,nothandositolotolo@co.za,828-323-7954x830,"552 Victoria Indlela, Krugersdorp, 9211",eGoli,KwaZulu-Natal,2751,"Journalist, newspaper",Zulu,N/A
'PR21628490,Thalente,Nontanda,Male,1971-11-11,53,Permanent Resident,Ghana,G2416395,Critical Skills Visa,2025-01-17,2035-01-15,PER37011,N/A,musandawo@com.gh,9775515755,"4007 William Umgwaqo, eThekwini, 6389",Thohoyandou,Free State,6107,Licensed conveyancer,Zulu,6
'TV77552,Thuthukile,Ntshalintshali,Female,1987-08-30,38,Citizen,Tanzania,26121643,Corporate Visa,2025-02-25,2026-08-19,VIS11772,N/A,mthokozisi98@net,(804)970-4206,"2840 Cecil Isitaladi, Musina, 2257",Soweto,Limpopo,6855,Firefighter,Zulu,0
'5405316681025,Sibonelo,Mdaka,Male,1954-05-31,71,Citizen,South Africa,47115664,N/A,N/A,N/A,N/A,N/A,mlungisinkundlande@africa.com,001-420-720-4369x1975,"6899 Oxford Ithafa, Springs, 7294",Soweto,Gauteng,3534,Curator,Zulu,N/A
'6011300912090,Nomasonto,Nkonyeni,Female,1960-11-30,64,Temporary Visa,South Africa,97772442,N/A,N/A,N/A,N/A,N/A,qmafuleka@co.za,3898116236,"64 Prince Ithafa, Stellenbosch, 9326",Thohoyandou,Limpopo,4565,"Engineer, maintenance",Zulu,N/A
'TV83398,Nhlanhla,Mthethwa,Male,1995-07-17,30,Citizen,Lesotho,63613068,Retirement Visa,2025-03-08,2028-01-15,VIS34956,N/A,nozizwemthiya@net,759.420.0832x269,"57 Milner Isitaladi, Uitenhage, 4798",Kimberley,North West,8661,Legal secretary,Zulu,20
'PR22048976,Débora,Ferreira,Female,1989-09-16,35,Permanent Resident,Mozambique,MO713438,Retirement Visa,2025-03-31,2035-03-29,PER70437,N/A,estevesbruna@co.mz,+351922587002,"Largo Fernando Coelho, 9, 3297-063 Olhão",Vila Nova de Famalicão,Gauteng,2162-286,Artesão de artigos de couro,Portuguese,0
'4208072162010,Nonjabulo,Dlomo,Female,1942-08-07,83,Citizen,South Africa,31210827,N/A,N/A,N/A,N/A,N/A,mngunizenzele@co.za,+1-816-592-3987,"63 Rivonia Indlela, Soweto, 7863",Newcastle,North West,5814,Database administrator,Zulu,N/A
'8712192955006,Nomathemba,Mashimane,Female,1987-12-19,37,Citizen,South Africa,92719525,N/A,N/A,N/A,N/A,N/A,thabisile32@za.net,001-319-397-9086,"647 Church Indawo, Kimberley, 5575",Springs,Northern Cape,9463,"Pilot, airline",Zulu,N/A
'9204292826000,Noxolo,Shange,Female,1992-04-29,33,Temporary Visa,South Africa,97120105,N/A,N/A,N/A,N/A,N/A,kshoyisa@africa.com,001-414-837-9506x4468,"34 Edward Indawo, iKapa, 7803",Musina,KwaZulu-Natal,4165,Astronomer,Zulu,N/A
'AS946331,Vera,Alves,Female,1981-04-16,44,Citizen,Mozambique,MO513145,Asylum Seeker Permit,2023-05-19,2025-05-18,ASP91671,Application Submitted,davidbarros@mozambique.com,+351931543568,"Largo Gaspar Faria, S/N, 6596-932 Porto",Agualva-Cacém,Northern Cape,7072-297,Estucador,Portuguese,11
'5508307699066,SimphiweyiNkosi,Ndlandla,Male,1955-08-30,70,Asylum Seeker,South Africa,95124613,N/A,N/A,N/A,N/A,N/A,thandazile81@africa.com,(831)969-1146x67238,"526 Long Umgwaqo, Newcastle, 5205",uMgungundlovu,Eastern Cape,3958,Radio broadcast assistant,Zulu,N/A
'9912107900001,Siyabonga,Phuthini,Male,1999-12-10,25,Asylum Seeker,South Africa,29435178,N/A,N/A,N/A,N/A,N/A,sibongile90@africa.com,001-289-450-1870x26882,"715 Main Umgwaqo, Soweto, 4064",Rustenburg,KwaZulu-Natal,3736,Production manager,Zulu,N/A
'4711166521013,Langalibalele,Luvuno,Male,1947-11-16,77,Temporary Visa,South Africa,89546321,N/A,N/A,N/A,N/A,N/A,dumisanigcwabe@za.net,+1-522-923-7938x4374,"41 Commissioner Ithafa, Sasolburg, 4072",Kimberley,Western Cape,1041,Statistician,Zulu,N/A
'8410109146080,S'fiso,Masikane,Male,1984-10-10,40,Citizen,South Africa,50224615,N/A,N/A,N/A,N/A,N/A,zdubandlela@africa.com,001-722-894-7318x69684,"276 President Umgwaqo, Vanderbijlpark, 9080",Soweto,Mpumalanga,7749,Armed forces training and education officer,Zulu,N/A
'7408187833092,Sandile,Mshiyane,Male,1974-08-18,51,Temporary Visa,South Africa,22346959,N/A,N/A,N/A,N/A,N/A,mzamomzizi@za.net,918.964.7453,"183 High Umgwaqo, Centurion, 1237",uMgungundlovu,North West,8914,Firefighter,Zulu,N/A
'8511181729066,Busisiwe,Mthiyane,Female,1985-11-18,39,Citizen,South Africa,35809393,N/A,N/A,N/A,N/A,N/A,fthembela@za.net,712-959-7677x966,"73 Long Indlela, Newcastle, 5310",Tembisa,Western Cape,4308,Statistician,Zulu,N/A
'6806282880013,Mnqobi,Mathebela,Female,1968-06-28,57,Temporary Visa,South Africa,74926976,N/A,N/A,N/A,N/A,N/A,nomvulaluthuli@za.net,4037403130,"701 Elizabeth Isitaladi, Vanderbijlpark, 6472",Uitenhage,Western Cape,7089,Actor,Zulu,N/A
'TV26242,Joseph,Chevallier,Male,1972-02-04,53,Citizen,France,272636704,Critical Skills Visa,2025-07-19,2028-06-26,VIS42914,N/A,oteixeira@france.com,01 41 34 38 79,"64, rue Théodore Bodin, 77889 Saint Olivier",Laurent-la-Forêt,Limpopo,15312,ostéopathe,French,2
'6604171735081,Gugulethu,Mpofana,Female,1966-04-17,59,Citizen,South Africa,27986978,N/A,N/A,N/A,N/A,N/A,shlumakazi@co.za,851-880-6820x55715,"8573 Gandhi Ithafa, Soweto, 5505",Upington,Western Cape,3860,Fast food restaurant manager,Zulu,N/A
'8704200584059,Ndumiso,Mkhabela,Female,1987-04-20,38,Citizen,South Africa,96335462,N/A,N/A,N/A,N/A,N/A,ndumisononkosi@africa.com,+1-555-488-4420x1370,"197 Main Ithafa, Randfontein, 8765",iBhayi,Mpumalanga,8087,Planning and development surveyor,Zulu,N/A
'5702078472044,Mzamo,Khwane,Male,1957-02-07,68,Citizen,South Africa,21683450,N/A,N/A,N/A,N/A,N/A,thandeka32@africa.com,+1-413-505-9366x5010,"76 Stanley Indlela, Paarl, 8867",Chatsworth,Mpumalanga,3209,Artist,Zulu,N/A
'PR18160053,Thando,Khosini,Male,1992-11-25,32,Citizen,Ghana,G6277665,Relative's Visa,2023-11-13,2033-11-10,PER12635,N/A,lakazanomvula@ghana.com,+1-978-718-7860x9269,"93 Elizabeth Umgwaqo, Polokwane, 1100",Bloemfontein,Free State,3849,Fisheries officer,Zulu,3
'7612209855020,Andile,Jali,Male,1976-12-20,48,Citizen,South Africa,44249626,N/A,N/A,N/A,N/A,N/A,vdlambula@za.net,(801)711-8972x58295,"54 Walter Sisulu Isitaladi, Chatsworth, 7947",Potchefstroom,Gauteng,3355,"Engineer, drilling",Zulu,N/A
'PR68044629,Thabisa,Dlebenkomo,Female,1974-10-11,50,Permanent Resident,Eswatini,35744142,Retirement Visa,2023-08-28,2033-08-25,PER90487,N/A,sphiwesondisa@net,814.586.2021x837,"537 High Isitaladi, Mahikeng, 8043",Chatsworth,Western Cape,5186,Magazine features editor,Zulu,8
'0001309460078,Siyabonga,Meyiwa,Male,2000-01-30,25,Citizen,South Africa,68746483,N/A,N/A,N/A,N/A,N/A,minenhle78@africa.com,+1-850-436-3003,"121 Gandhi Isitaladi, Sasolburg, 6435",Mahikeng,Mpumalanga,9494,Arts development officer,Zulu,N/A
'6706041268096,Nozizwe,Sithombo,Female,1967-06-04,58,Citizen,South Africa,76013862,N/A,N/A,N/A,N/A,N/A,hmphephethwa@co.za,001-984-860-3698x0596,"137 Short Ithafa, Soweto, 6962",Newcastle,Limpopo,4263,Tourist information centre manager,Zulu,N/A
'5701087175025,Bandile,Mphahlwa,Male,1957-01-08,68,Permanent Resident,South Africa,57734410,N/A,N/A,N/A,N/A,N/A,masangogugu@za.net,597-437-3633x368,"626 York Indawo, Welkom, 8466",Uitenhage,Western Cape,3870,"Scientist, audiological",Zulu,N/A
'4407061623071,Busisiwe,Hlophe,Female,1944-07-06,81,Citizen,South Africa,62855334,N/A,N/A,N/A,N/A,N/A,madethandazile@co.za,858-270-6271x608,"44 Prince Umgwaqo, George, 2661",Bloemfontein,North West,6619,Rural practice surveyor,Zulu,N/A
'4107253559059,Noxolo,Nyembe,Female,1941-07-25,84,Citizen,South Africa,37183895,N/A,N/A,N/A,N/A,N/A,thalentemasikane@africa.com,+1-928-269-8162x4435,"86 Jan Smuts Umgwaqo, Kimberley, 9576",Mbombela,Northern Cape,9448,Furniture conservator/restorer,Zulu,N/A
'9402269407020,Bhekani,Ndlovu,Male,1994-02-26,31,Asylum Seeker,South Africa,47050618,N/A,N/A,N/A,N/A,N/A,madinanesibongile@co.za,507-831-6305,"21 Prince Umgwaqo, Mahikeng, 8363",Springs,Eastern Cape,5703,Sales executive,Zulu,N/A
'0509209496016,Siyabonga,Mpila,Male,2005-09-20,19,Citizen,South Africa,19658948,N/A,N/A,N/A,N/A,N/A,bhekokwakhedlebenkomo@africa.com,001-449-690-7233x278,"52 Albertina Sisulu Indawo, Musina, 3814",Vereeniging,Limpopo,7308,"Therapist, music",Zulu,N/A
'AS950632,Lwandile,Luvuno,Male,2001-08-12,24,Citizen,Somalia,23997092,Asylum Seeker Permit,2022-09-27,2024-09-26,ASP39710,Rejected,thembile73@com,+1-847-493-1262x23078,"43 George Umgwaqo, Krugersdorp, 2781",Klerksdorp,KwaZulu-Natal,9109,Transport planner,Zulu,14
'TV24775,Élise,Lecoq,Female,1977-07-08,48,Citizen,Democratic Republic of Congo,53197649,Corporate Visa,2023-08-09,2026-04-07,VIS71092,N/A,antoine49@org,0473136004,"6, avenue Louis, 43477 Sainte Christophenec",Bruneldan,Free State,26737,ingénieur du BTP,French,20
'5711281277045,Thembisile,Ncwaba,Female,1957-11-28,67,Temporary Visa,South Africa,92112201,N/A,N/A,N/A,N/A,N/A,bhekokwakhenowanqa@co.za,001-852-273-1049,"163 Oxford Umgwaqo, Bethlehem, 1665",Witbank,North West,6278,"Librarian, academic",Zulu,N/A
'PR78007464,Alfred,Texier,Male,1983-07-19,42,Citizen,United Kingdom,342590875,Business Visa,2023-07-16,2033-07-13,PER35605,N/A,raymondblot@co.uk,0360917157,"rue Charlotte Leduc, 30447 Labbé-sur-Mer",Saint Thomas,Eastern Cape,23245,éducateur spécialisé spécialisée,French,16
'TV24653,Dumisile,Mahamba,Female,1974-05-07,51,Citizen,Zimbabwe,ZI694807,Study Visa,2023-06-19,2024-10-18,VIS85253,N/A,sibongilemazibuko@co.zw,001-802-363-5695x921,"4260 Smith Ithafa, Vereeniging, 7505",Uitenhage,Northern Cape,3396,"Scientist, marine",Zulu,8
'8509029505087,SimphiweyiNkosi,Makhulukhulu,Male,1985-09-02,40,Citizen,South Africa,16337207,N/A,N/A,N/A,N/A,N/A,mandla98@africa.com,587-770-5142,"34 Charles Ithafa, Soweto, 7857",Springs,Free State,3555,"Designer, industrial/product",Zulu,N/A
'0206046532000,Nhlanhla,Cibane,Male,2002-06-04,23,Citizen,South Africa,87338668,N/A,N/A,N/A,N/A,N/A,xmasina@africa.com,429-555-8237,"856 Voortrekker Isitaladi, Kathu, 5435",Centurion,Western Cape,9629,"Physicist, medical",Zulu,N/A
'8910037740014,Thando,Bhensela,Male,1989-10-03,35,Permanent Resident,South Africa,31305771,N/A,N/A,N/A,N/A,N/A,gbantwini@africa.com,264.617.5830x911,"35 Prince Indawo, Centurion, 2763",Randfontein,KwaZulu-Natal,7854,Editorial assistant,Zulu,N/A
'AS869588,涛,蒋,Male,1992-08-09,33,Citizen,China,88401941,Asylum Seeker Permit,2022-10-06,2024-10-05,ASP35997,Interview Scheduled,khou@com.cn,15252883379,福建省辛集县大东西宁路b座 790907,天津市,Northern Cape,785270,保险培训师,Mandarin,14
'9701055037083,Bandile,Mahlobo,Male,1997-01-05,28,Citizen,South Africa,88437601,N/A,N/A,N/A,N/A,N/A,nomcebomkhatshwa@co.za,857.987.6005,"481 Voortrekker Indlela, Paarl, 6185",Potchefstroom,Northern Cape,3774,Horticultural consultant,Zulu,N/A
'6705259571020,Langalibalele,Magononde,Male,1967-05-25,58,Citizen,South Africa,55401231,N/A,N/A,N/A,N/A,N/A,mbokonozizwe@co.za,819.268.2226,"73 President Ithafa, Musina, 3144",Thohoyandou,Limpopo,2865,Barrister's clerk,Zulu,N/A
'AS376104,Nomalanga,Hlumakazi,Female,1998-01-06,27,Citizen,Somalia,57398547,Asylum Seeker Permit,2024-07-26,2026-07-26,ASP37640,Application Submitted,dimbanesfiso@net,(755)823-9080x059,"10 George Indawo, Thohoyandou, 1816",Welkom,Western Cape,9406,Dispensing optician,Zulu,10
'6210119342090,Mlungisi,Malembe,Male,1962-10-11,62,Citizen,South Africa,20369524,N/A,N/A,N/A,N/A,N/A,vmboyisa@za.net,+1-787-550-0928x3760,"85 Prince Ithafa, iBhayi, 4581",Witbank,KwaZulu-Natal,3080,Diplomatic Services operational officer,Zulu,N/A
'7401071263092,Ndumiso,Magwaza,Female,1974-01-07,51,Citizen,South Africa,49589761,N/A,N/A,N/A,N/A,N/A,mbhobhomnqobi@africa.com,942-504-9955x79942,"652 Edward Indlela, Vereeniging, 3844",Polokwane,North West,4343,Metallurgist,Zulu,N/A
'8009103511047,Londiwe,Mkhithi,Female,1980-09-10,45,Citizen,South Africa,30587425,N/A,N/A,N/A,N/A,N/A,mathwasazakhele@co.za,(754)595-1460,"361 Commissioner Isitaladi, Polokwane, 8774",Bloemfontein,Gauteng,5772,Chief Financial Officer,Zulu,N/A
'7302016580000,Siyabonga,Chibini,Male,1973-02-01,52,Citizen,South Africa,89877006,N/A,N/A,N/A,N/A,N/A,cmakhathini@africa.com,9633584960,"318 Frere Ithafa, Kathu, 3251",Middelburg,Free State,8181,Radiation protection practitioner,Zulu,N/A
'9604028983086,Siyabonga,Gwala,Male,1996-04-02,29,Citizen,South Africa,89877278,N/A,N/A,N/A,N/A,N/A,sibongile18@co.za,+1-592-902-6457x8387,"459 Napier Isitaladi, Rustenburg, 8817",Klerksdorp,North West,4660,Paediatric nurse,Zulu,N/A
'PR86345953,Langalibalele,Mngomezulu,Male,1988-04-13,37,Citizen,Ethiopia,35950702,Business Visa,2023-01-21,2033-01-18,PER20016,N/A,jntanzi@net,799-794-7394,"578 James Indawo, Boksburg, 2159",Bloemfontein,Limpopo,1985,Exercise physiologist,Zulu,5
'5401141880065,Sibongile,Menziwa,Female,1954-01-14,71,Citizen,South Africa,84604413,N/A,N/A,N/A,N/A,N/A,thabisile10@africa.com,+1-762-213-2191x5169,"40 Paul Kruger Ithafa, Bethlehem, 4053",Upington,Limpopo,6093,Neurosurgeon,Zulu,N/A
'PR36578294,Hugues,Vidal,Male,1995-07-29,30,Citizen,France,574333484,Business Visa,2024-05-11,2034-05-09,PER70255,N/A,adrienneevrard@fr,0463557690,"636, rue de Bruneau, 97317 Saint Yves-sur-Mer",Rousselboeuf,Eastern Cape,37560,secrétaire d'édition,French,2
'7608030570077,Owethu,Thembekwayo,Female,1976-08-03,49,Citizen,South Africa,18073631,N/A,N/A,N/A,N/A,N/A,ncananandumiso@co.za,8524516476,"44 Jan Smuts Umgwaqo, Upington, 2953",Musina,KwaZulu-Natal,1678,Higher education lecturer,Zulu,N/A
'9710120472045,Gugulethu,Thabethe,Female,1997-10-12,27,Citizen,South Africa,27393185,N/A,N/A,N/A,N/A,N/A,noxolo27@africa.com,(437)949-9241x53054,"3379 Stanley Indawo, iKapa, 7228",Bethlehem,Eastern Cape,8561,Therapeutic radiographer,Zulu,N/A
'PR94327652,Nomasonto,Mncube,Female,1989-09-28,35,Citizen,Botswana,BO494976,Relative's Visa,2025-01-04,2035-01-02,PER62069,N/A,aximba@net,322.252.5661,"754 Jan Smuts Indawo, iKapa, 4962",Tembisa,KwaZulu-Natal,9412,Counselling psychologist,Zulu,19
'PR13057253,Siyabonga,Bikwayo,Male,1995-05-06,30,Citizen,Ethiopia,17061875,Business Visa,2025-04-07,2035-04-05,PER78585,N/A,lwandilegoba@org,629-760-5937x850,"1236 Short Indawo, Middelburg, 9364",Springs,Free State,7997,Clinical embryologist,Zulu,20
'9612104771085,Thembisile,Myeni,Female,1996-12-10,28,Citizen,South Africa,59958425,N/A,N/A,N/A,N/A,N/A,owethu80@africa.com,304.497.1903x13617,"6280 Walter Sisulu Umgwaqo, Vereeniging, 5802",iKapa,Free State,1329,Sports development officer,Zulu,N/A
'TV67300,André,Chevallier,Male,2001-12-17,23,Citizen,United Kingdom,160329927,Study Visa,2024-04-10,2025-03-14,VIS29965,N/A,wimbert@co.uk,+33 1 43 10 59 13,"81, avenue Teixeira, 75122 Maréchal",Olivier,Northern Cape,75550,mixeur son,French,1
'8906014033060,Khanyisile,Nyanda,Female,1989-06-01,36,Citizen,South Africa,67565035,N/A,N/A,N/A,N/A,N/A,shandusimphiwe@africa.com,7827082434,"9184 Oxford Ithafa, uMgungundlovu, 5996",Boksburg,Mpumalanga,5512,Chemical engineer,Zulu,N/A
'9512294415015,Zakhele,Ngcobo,Female,1995-12-29,29,Temporary Visa,South Africa,66650936,N/A,N/A,N/A,N/A,N/A,musawanda@za.net,+1-580-262-1136x7930,"4441 Elizabeth Umgwaqo, iKapa, 3156",Paarl,Gauteng,3976,Hydrographic surveyor,Zulu,N/A
'8210281626070,Thuthukile,Khubisa,Female,1982-10-28,42,Asylum Seeker,South Africa,16213490,N/A,N/A,N/A,N/A,N/A,dumisile71@africa.com,652-711-2083x67446,"279 Victoria Indlela, Soweto, 3412",iKapa,Eastern Cape,4719,"Engineer, manufacturing",Zulu,N/A
'9504136437067,Mzamo,Msomi,Male,1995-04-13,30,Citizen,South Africa,45895072,N/A,N/A,N/A,N/A,N/A,mkhwananzinothando@africa.com,+1-632-405-6832x813,"9169 President Umgwaqo, Rustenburg, 5389",Bethlehem,Mpumalanga,2534,Tourism officer,Zulu,N/A
'TV88541,Sibonelo,Phewa,Male,1983-12-20,41,Citizen,Ghana,G8348661,Study Visa,2025-08-09,2026-03-23,VIS65508,N/A,lmabaso@ghana.com,001-478-763-2808x2232,"860 Oxford Isitaladi, Mahikeng, 9523",Uitenhage,North West,8116,"Biochemist, clinical",Zulu,9
'0506062945080,Mnqobi,Mgilija,Female,2005-06-06,20,Citizen,South Africa,44829886,N/A,N/A,N/A,N/A,N/A,gugumathunjwa@za.net,(407)645-4120,"6349 Charles Umgwaqo, uMgungundlovu, 7963",Newcastle,Mpumalanga,2668,"Pilot, airline",Zulu,N/A
'TV17476,Yves,Robert,Male,1974-12-24,50,Permanent Resident,France,959291632,Study Visa,2023-09-11,2023-12-20,VIS89259,N/A,elesage@france.com,+33 4 83 64 82 66,"49, avenue Antoine Brun, 45360 Baudry",Lebretondan,Gauteng,59676,secrétaire,French,7
'AS147343,Zibuyile,Khaphela,Female,1997-10-07,27,Temporary Visa,Botswana,BO779122,Asylum Seeker Permit,2023-01-05,2025-01-04,ASP53148,Refugee Status Granted,sibusiso62@com,001-307-476-5773x536,"303 Frere Ithafa, iKapa, 7611",Krugersdorp,Western Cape,3776,Health and safety adviser,Zulu,14
'4411152096016,Thabisa,Nyathi,Female,1944-11-15,80,Citizen,South Africa,85049650,N/A,N/A,N/A,N/A,N/A,imabanga@co.za,+1-349-986-4540x2263,"681 Walter Sisulu Umgwaqo, Witbank, 4557",Polokwane,KwaZulu-Natal,2471,Fast food restaurant manager,Zulu,N/A
'9301282773066,Nqobizitha,Mngwengwe,Female,1993-01-28,32,Citizen,South Africa,18628818,N/A,N/A,N/A,N/A,N/A,mzamo48@africa.com,619.773.8276x3524,"539 Paul Kruger Umgwaqo, Vanderbijlpark, 5898",Musina,North West,8499,Publishing rights manager,Zulu,N/A
'9506198701082,Sandile,Mlalane,Male,1995-06-19,30,Citizen,South Africa,32727618,N/A,N/A,N/A,N/A,N/A,gatshenizenzile@africa.com,316-600-1127x18441,"6503 Paul Kruger Umgwaqo, Uitenhage, 1884",Vanderbijlpark,Eastern Cape,1863,Quantity surveyor,Zulu,N/A
'0509113320076,Dumisani,Mafobo,Female,2005-09-11,20,Citizen,South Africa,11219511,N/A,N/A,N/A,N/A,N/A,nobantumsibi@africa.com,+1-415-822-1872x153,"5972 Clarence Indawo, Upington, 9182",Rustenburg,Eastern Cape,2565,Immigration officer,Zulu,N/A
'TV93075,Thembisile,Chamane,Female,1977-09-06,48,Citizen,Zimbabwe,ZI631674,Corporate Visa,2023-10-24,2026-02-15,VIS37226,N/A,mdlamdaka@zimbabwe.com,398.834.0953x61930,"5573 King Isitaladi, Paarl, 8875",eGoli,Gauteng,8946,Animal nutritionist,Zulu,17
'6602105239092,Bandile,Mawewe,Male,1966-02-10,59,Citizen,South Africa,24613516,N/A,N/A,N/A,N/A,N/A,thandiwe23@za.net,691-928-9091x79082,"5747 Oxford Isitaladi, Springs, 1790",Potchefstroom,KwaZulu-Natal,2795,Accommodation manager,Zulu,N/A
'9405231809013,Gugu,Ncwaba,Female,1994-05-23,31,Citizen,South Africa,66027666,N/A,N/A,N/A,N/A,N/A,mngomalondisizwe@co.za,+1-208-777-0100x886,"4259 Cecil Umgwaqo, Stellenbosch, 5508",Kimberley,North West,5080,Product manager,Zulu,N/A
'6311115846005,Bhekani,Ndima,Male,1963-11-11,61,Citizen,South Africa,90125068,N/A,N/A,N/A,N/A,N/A,yengwathembile@co.za,(975)847-7084x514,"5725 York Isitaladi, Potchefstroom, 7816",Chatsworth,Mpumalanga,3186,Warehouse manager,Zulu,N/A
'4206055673099,SimphiweyiNkosi,Sotobe,Male,1942-06-05,83,Citizen,South Africa,55154885,N/A,N/A,N/A,N/A,N/A,mandla70@za.net,(856)751-5771,"304 Nelson Mandela Ithafa, Thohoyandou, 8312",Upington,Free State,7174,Sports therapist,Zulu,N/A
'4104048737014,Mandlakhe,Dludla,Male,1941-04-04,84,Temporary Visa,South Africa,39159578,N/A,N/A,N/A,N/A,N/A,langalibalelempofana@africa.com,760.744.7940x650,"304 West Indawo, Rustenburg, 3531",Randfontein,Gauteng,1112,Human resources officer,Zulu,N/A
'PR38658891,Nomcebo,Mzileni,Female,2004-10-15,20,Citizen,Ghana,G6678262,Study Visa,2024-05-14,2034-05-12,PER85840,N/A,nomasonto46@com.gh,443-393-5831,"1556 Charles Indlela, Tembisa, 4511",Kimberley,Northern Cape,1382,Museum education officer,Zulu,18
'6405153941032,Thalente,Gumbi,Female,1964-05-15,61,Citizen,South Africa,99726362,N/A,N/A,N/A,N/A,N/A,ntshingilasibonelo@za.net,(343)388-0892x0045,"5297 Short Indawo, Upington, 6240",Centurion,Mpumalanga,2522,Animator,Zulu,N/A
'4904219686091,Bandile,Mondise,Male,1949-04-21,76,Asylum Seeker,South Africa,19583724,N/A,N/A,N/A,N/A,N/A,thembilesangwani@za.net,957-495-6850x1522,"31 West Indawo, Rustenburg, 8504",Mbombela,North West,8144,Petroleum engineer,Zulu,N/A
'6908125607083,Zenzele,Hlophe,Male,1969-08-12,56,Citizen,South Africa,24013729,N/A,N/A,N/A,N/A,N/A,mandla01@za.net,(678)777-8080x5932,"3713 Victoria Isitaladi, Bloemfontein, 4617",Benoni,Eastern Cape,8716,Engineering geologist,Zulu,N/A
'6211168098047,Lwandile,Sikhunyana,Male,1962-11-16,62,Citizen,South Africa,82059709,N/A,N/A,N/A,N/A,N/A,gwagwabhekokwakhe@za.net,246.569.0182x716,"89 Adelaide Isitaladi, Stellenbosch, 4419",Vereeniging,Western Cape,6932,Horticultural consultant,Zulu,N/A
'5212189118034,Langalibalele,Mpikela,Male,1952-12-18,72,Citizen,South Africa,64438033,N/A,N/A,N/A,N/A,N/A,nomasonto42@co.za,983-728-5506,"989 Church Ithafa, Vereeniging, 6325",Sasolburg,North West,9774,Senior tax professional/tax inspector,Zulu,N/A
'7910155767046,Mlungisi,Menziwa,Male,1979-10-15,45,Citizen,South Africa,18573819,N/A,N/A,N/A,N/A,N/A,thalentedimbane@co.za,422-807-3547x5480,"5188 Napier Isitaladi, Polokwane, 8459",iBhayi,Limpopo,7624,Financial controller,Zulu,N/A
'9812067564081,Lwandile,Nkwaliyenkosi,Male,1998-12-06,26,Citizen,South Africa,45608559,N/A,N/A,N/A,N/A,N/A,andilesishiya@co.za,4734117075,"956 Walter Sisulu Indawo, Rustenburg, 5913",Paarl,Eastern Cape,8507,Air broker,Zulu,N/A
'8809258060089,Njabulo,Sandanezwe,Male,1988-09-25,36,Permanent Resident,South Africa,28143085,N/A,N/A,N/A,N/A,N/A,zenzilemashiya@africa.com,324-875-1108,"80 Thomas Indlela, Sasolburg, 7172",Boksburg,Eastern Cape,2437,Food technologist,Zulu,N/A
'9310122179079,Nkazimulo,Siyeshe,Female,1993-10-12,31,Citizen,South Africa,35146333,N/A,N/A,N/A,N/A,N/A,langalibalelechamane@africa.com,311.852.9138x09989,"113 James Indlela, Rustenburg, 7345",George,KwaZulu-Natal,5287,"Exhibitions officer, museum/gallery",Zulu,N/A
'PR35425628,Andile,Mahlobo,Male,1996-11-15,28,Citizen,Tanzania,62138685,Retirement Visa,2024-10-11,2034-10-09,PER69278,N/A,umpanza@org,001-470-448-8856,"2639 York Umgwaqo, Witbank, 6040",Centurion,Limpopo,7419,"Surveyor, commercial/residential",Zulu,19
'5311189971012,S'fiso,Mathebula,Male,1953-11-18,71,Citizen,South Africa,80851176,N/A,N/A,N/A,N/A,N/A,simphiwe76@africa.com,9128726854,"60 Thomas Indlela, Potchefstroom, 7980",Klerksdorp,Western Cape,5430,Operational researcher,Zulu,N/A
'5201096139063,Minenhle,Nyathi,Male,1952-01-09,73,Citizen,South Africa,55632797,N/A,N/A,N/A,N/A,N/A,nonhlanhla71@co.za,947-742-3989,"8876 York Ithafa, iBhayi, 8947",Kathu,Limpopo,9159,Set designer,Zulu,N/A
'8805195813085,Jabulani,Yengwayo,Male,1988-05-19,37,Temporary Visa,South Africa,98725153,N/A,N/A,N/A,N/A,N/A,thembekilethabekhulu@co.za,+1-503-730-0917x69129,"702 Stanley Indawo, uMgungundlovu, 2831",Vereeniging,North West,9190,Sub,Zulu,N/A
'TV22310,Lwandile,Dumisa,Male,2001-06-08,24,Citizen,Ethiopia,37860047,Study Visa,2024-05-23,2025-03-09,VIS77704,N/A,vusumuzi90@com,685.506.3607,"91 Grey Ithafa, Uitenhage, 9881",Krugersdorp,North West,5750,Dramatherapist,Zulu,16
'5309154306081,Sibusisiwe,Mntimande,Female,1953-09-15,71,Citizen,South Africa,76546412,N/A,N/A,N/A,N/A,N/A,sibongilemabuya@co.za,744-556-8884x0248,"6457 Prince Isitaladi, uMgungundlovu, 3153",Witbank,North West,2399,Pathologist,Zulu,N/A
